entry_date_utc,exit_date_utc,pair,direction,entry,sl,tp,result,r_multiple,risk_amount,pnl,equity_after,bos_time_utc,ambiguous_bar,reached_1r,no_be_outcome
2023-10-16 09:00,2023-10-16 14:00,USDJPY,long,149.49550,149.35100,149.78450,partial,0.5,100.00,50.00,10050.00,2023-10-16 09:00,yes,yes,
2023-10-16 21:00,2023-10-17 11:00,GBPJPY,long,182.65400,181.52000,184.92200,loss,-1.0,100.50,-100.50,9949.50,2023-10-16 21:00,,,
2023-10-18 13:00,2023-10-24 07:00,USDJPY,long,149.73700,149.47550,150.26000,loss,-1.0,99.50,-99.50,9750.51,2023-10-18 13:00,,,
2023-10-18 13:00,2023-10-18 15:00,GBPJPY,long,182.32350,182.06050,182.84950,loss,-1.0,99.50,-99.50,9850.00,2023-10-18 13:00,,,
2023-10-20 17:00,2023-10-24 17:00,GBPJPY,long,182.13150,181.29000,183.81450,partial,0.5,98.50,49.25,9799.76,2023-10-20 17:00,,yes,
2023-10-25 01:00,2023-10-25 07:00,EURUSD,long,1.05927,1.05821,1.06139,partial,0.5,98.00,49.00,9848.76,2023-10-25 01:00,,yes,
2023-10-25 01:00,2023-10-25 08:00,GBPJPY,long,182.35650,182.04500,182.97950,loss,-1.0,98.00,-98.00,9750.76,2023-10-25 01:00,,,
2023-10-26 05:00,2023-10-26 07:00,USDJPY,long,150.43250,149.85300,151.59150,loss,-1.0,97.51,-97.51,9653.25,2023-10-26 05:00,,,
2023-10-30 21:00,2023-10-31 04:00,USDJPY,short,149.09450,149.86550,147.55250,loss,-1.0,96.53,-96.53,9556.72,2023-10-30 21:00,,,
2023-10-31 17:00,2023-11-02 03:00,AUDCHF,long,0.57563,0.57220,0.58249,win,1.5,95.57,143.35,9700.07,2023-10-31 17:00,,yes,
2023-10-31 17:00,2023-11-29 15:00,EURCHF,long,0.96112,0.95558,0.97220,partial,0.5,95.57,47.78,9458.79,2023-10-31 17:00,,yes,
2023-11-02 05:00,2023-11-02 08:00,GBPJPY,long,183.20250,182.93600,183.73550,loss,-1.0,97.00,-97.00,9603.07,2023-11-02 05:00,,,
2023-11-03 01:00,2023-11-03 13:00,AUDUSD,long,0.64253,0.64119,0.64521,win,1.5,96.03,144.05,9747.12,2023-11-03 01:00,,yes,
2023-11-03 01:00,2023-11-03 13:00,USDJPY,long,150.39600,149.83500,151.51800,loss,-1.0,96.03,-96.03,9651.09,2023-11-03 01:00,,,
2023-11-07 22:00,2023-11-08 10:00,GBPJPY,long,184.93950,184.64000,185.53850,loss,-1.0,96.51,-96.51,9361.55,2023-11-07 22:00,,,
2023-11-08 02:00,2023-11-08 16:00,AUDCHF,long,0.57932,0.57713,0.58370,loss,-1.0,96.51,-96.51,9265.04,2023-11-08 02:00,,,
2023-11-08 02:00,2023-11-08 10:00,EURUSD,long,1.06919,1.06632,1.07493,loss,-1.0,96.51,-96.51,9458.06,2023-11-08 02:00,,,
2023-11-08 02:00,2023-11-08 09:00,GBPUSD,long,1.22852,1.22615,1.23326,loss,-1.0,96.51,-96.51,9554.58,2023-11-08 02:00,,,
2023-11-09 18:00,2023-11-13 05:00,USDJPY,long,151.07900,150.76050,151.71600,win,1.5,92.65,138.98,9219.64,2023-11-09 18:00,,yes,
2023-11-10 06:00,2023-11-10 08:00,EURUSD,long,1.06692,1.06592,1.06892,loss,-1.0,92.65,-92.65,9172.39,2023-11-10 06:00,,,
2023-11-10 10:00,2023-11-10 13:00,GBPJPY,long,185.02800,184.81150,185.46100,loss,-1.0,91.72,-91.72,9080.67,2023-11-10 10:00,,,
2023-11-13 22:00,2023-11-14 14:00,EURUSD,long,1.06981,1.06641,1.07661,win,1.5,92.20,138.29,9357.94,2023-11-13 22:00,,yes,
2023-11-14 02:00,2023-11-14 14:00,USDJPY,long,151.73250,151.19550,152.80650,loss,-1.0,92.20,-92.20,9265.74,2023-11-14 02:00,,,
2023-11-14 02:00,2023-11-14 17:00,GBPJPY,long,186.22450,185.25450,188.16450,win,1.5,92.20,138.29,9404.04,2023-11-14 02:00,,yes,
2023-11-15 22:00,2023-11-16 16:00,GBPJPY,long,187.90750,187.18600,189.35050,loss,-1.0,94.04,-94.04,9215.96,2023-11-15 22:00,,,
2023-11-16 02:00,2023-11-16 03:00,EURUSD,long,1.08438,1.08306,1.08702,loss,-1.0,94.04,-94.04,9310.00,2023-11-16 02:00,,,
2023-11-16 14:00,2023-11-16 17:00,AUDCHF,long,0.57742,0.57411,0.58404,loss,-1.0,93.10,-93.10,9122.86,2023-11-16 14:00,,,
2023-11-16 14:00,2023-11-17 02:00,AUDUSD,long,0.65075,0.64602,0.66021,loss,-1.0,93.10,-93.10,9029.76,2023-11-16 14:00,,,
2023-11-16 18:00,2023-11-17 08:00,GBPUSD,long,1.24253,1.23755,1.25249,loss,-1.0,91.23,-91.23,8938.53,2023-11-16 18:00,,,
2023-11-17 02:00,2023-11-17 09:00,USDJPY,long,150.62450,150.27750,151.31850,loss,-1.0,90.30,-90.30,8848.23,2023-11-17 02:00,,,
2023-11-17 18:00,2023-11-27 23:00,AUDCHF,long,0.57651,0.57366,0.58221,win,1.5,88.48,132.72,8935.60,2023-11-17 18:00,,yes,
2023-11-20 22:00,2023-11-22 15:00,GBPUSD,long,1.25054,1.24603,1.25956,partial,0.5,88.48,44.24,8715.51,2023-11-20 22:00,,yes,
2023-11-21 02:00,2023-11-22 07:00,AUDUSD,long,0.65692,0.65336,0.66404,loss,-1.0,88.48,-88.48,8759.75,2023-11-21 02:00,,,
