exit_date_utc,equity
start,10000.00
2023-10-16 14:00,10050.00
2023-10-17 11:00,9949.50
2023-10-18 15:00,9850.00
2023-10-24 07:00,9750.51
2023-10-24 17:00,9799.76
2023-10-25 07:00,9848.76
2023-10-25 08:00,9750.76
2023-10-26 07:00,9653.25
2023-10-31 04:00,9556.72
2023-11-02 03:00,9700.07
2023-11-02 08:00,9603.07
2023-11-03 13:00,9747.12
2023-11-03 13:00,9651.09
2023-11-08 09:00,9554.58
2023-11-08 10:00,9458.06
2023-11-08 10:00,9361.55
2023-11-08 16:00,9265.04
2023-11-10 08:00,9172.39
2023-11-10 13:00,9080.67
2023-11-13 05:00,9219.64
2023-11-14 14:00,9357.94
2023-11-14 14:00,9265.74
2023-11-14 17:00,9404.04
2023-11-16 03:00,9310.00
2023-11-16 16:00,9215.96
2023-11-16 17:00,9122.86
2023-11-17 02:00,9029.76
2023-11-17 08:00,8938.53
2023-11-17 09:00,8848.23
2023-11-22 07:00,8759.75
2023-11-22 07:00,8671.27
2023-11-22 15:00,8715.51
2023-11-24 10:00,8759.08
2023-11-27 04:00,8802.88
2023-11-27 23:00,8935.60
2023-11-28 01:00,8979.18
2023-11-28 02:00,9109.91
2023-11-28 15:00,9241.30
2023-11-28 16:00,9372.69
2023-11-29 02:00,9504.73
2023-11-29 10:00,9411.00
2023-11-29 15:00,9458.79
2023-11-30 03:00,9506.08
2023-11-30 09:00,9412.35
2023-11-30 15:00,9318.63
2023-12-01 16:00,9225.44
2023-12-04 15:00,9133.19
2023-12-05 03:00,9040.93
2023-12-06 15:00,8950.52
2023-12-06 18:00,9086.14
2023-12-07 04:00,9221.75
2023-12-07 10:00,9362.34
2023-12-07 18:00,9407.54
2023-12-08 14:00,9548.66
2023-12-10 23:00,9596.40
2023-12-11 01:00,9500.91
2023-12-12 07:00,9405.91
2023-12-12 14:00,9310.90
2023-12-13 07:00,9217.79
2023-12-13 07:00,9124.68
2023-12-15 03:00,9170.30
2023-12-15 14:00,9216.15
2023-12-15 16:00,9353.71
2023-12-18 09:00,9262.00
2023-12-19 03:00,9169.38
2023-12-19 08:00,9215.69
2023-12-19 15:00,9354.62
2023-12-22 12:00,9494.94
2023-12-27 16:00,9401.41
2023-12-27 16:00,9543.83
2023-12-28 02:00,9686.26
2023-12-28 02:00,9828.68
2023-12-28 09:00,9967.06
2023-12-29 00:00,9867.39
2023-12-29 10:00,9768.72
2023-12-29 10:00,9670.04
2024-01-02 11:00,9573.34
2024-01-02 13:00,9476.64
2024-01-08 17:00,9381.88
2024-01-09 14:00,9288.06
2024-01-11 14:00,9191.36
2024-01-11 23:00,9237.31
2024-01-12 15:00,9283.75
2024-01-17 16:00,9423.01
2024-01-17 16:00,9562.27
2024-01-19 01:00,9609.65
2024-01-19 08:00,9657.46
2024-01-19 10:00,9564.62
2024-01-22 02:00,9468.98
2024-01-23 03:00,9374.29
2024-01-24 14:00,9280.54
2024-01-24 14:00,9184.45
2024-01-25 01:00,9232.50
2024-01-25 14:00,9140.17
2024-01-25 14:00,9047.85
2024-01-26 08:00,8957.37
2024-01-26 12:00,9093.09
2024-01-26 12:00,9228.80
2024-01-26 15:00,9274.95
2024-01-29 14:00,9182.20
2024-01-29 16:00,9089.45
2024-01-29 21:00,8998.97
2024-01-29 21:00,8906.22
2024-01-29 23:00,8817.16
2024-01-31 08:00,8728.99
2024-01-31 15:00,8772.63
2024-01-31 15:00,8684.46
2024-01-31 21:00,8597.62
2024-02-01 12:00,8726.58
2024-02-02 14:00,8639.31
2024-02-04 23:00,8682.51
2024-02-07 02:00,8595.68
2024-02-07 09:00,8509.73
2024-02-08 09:00,8637.37
2024-02-09 15:00,8551.00
2024-02-12 09:00,8594.19
2024-02-12 09:00,8508.68
2024-02-12 09:00,8423.17
2024-02-13 08:00,8549.51
2024-02-13 08:00,8465.28
2024-02-13 14:00,8381.05
2024-02-15 08:00,8297.24
2024-02-16 08:00,8421.70
2024-02-16 14:00,8463.19
2024-02-16 19:00,8379.38
2024-02-20 10:00,8295.58
2024-02-20 10:00,8337.48
2024-02-21 17:00,8379.38
2024-02-22 09:00,8505.07
2024-02-25 23:00,8420.02
2024-02-27 10:00,8462.54
2024-02-27 12:00,8589.52
2024-02-28 06:00,8632.04
2024-02-28 10:00,8546.15
2024-02-29 16:00,8588.88
2024-02-29 16:00,8505.07
2024-03-07 01:00,8420.02
2024-03-07 14:00,8333.63
2024-03-07 16:00,8461.20
2024-03-07 23:00,8586.21
2024-03-10 22:00,8500.34
2024-03-11 16:00,8414.48
2024-03-12 03:00,8330.34
2024-03-12 13:00,8246.19
2024-03-13 10:00,8163.73
2024-03-14 13:00,8204.55
2024-03-14 14:00,8122.91
2024-03-14 15:00,8040.87
2024-03-18 18:00,7956.25
2024-03-21 09:00,8083.83
2024-03-21 16:00,8004.27
2024-03-22 05:00,7924.71
2024-03-25 00:00,7845.46
2024-03-25 17:00,7963.14
2024-03-26 10:00,8080.82
2024-03-27 10:00,8000.01
2024-03-27 22:00,7920.01
2024-03-28 09:00,7840.01
2024-04-01 15:00,7961.23
2024-04-01 15:00,7882.83
2024-04-03 05:00,8001.07
2024-04-03 05:00,7922.24
2024-04-03 12:00,7843.41
2024-04-04 07:00,7961.65
2024-04-04 11:00,8079.31
2024-04-04 20:00,7999.69
2024-04-05 16:00,7919.69
2024-04-08 03:00,8039.69
2024-04-09 22:00,8079.89
2024-04-10 13:00,8120.29
2024-04-10 21:00,8241.54
2024-04-11 10:00,8282.75
2024-04-12 06:00,8324.16
2024-04-15 15:00,8365.79
2024-04-17 17:00,8407.61
2024-04-17 22:00,8323.96
2024-04-19 02:00,8448.82
2024-04-19 02:00,8574.30
2024-04-19 02:00,8699.16
2024-04-19 02:00,8615.92
2024-04-23 01:00,8529.76
2024-04-24 18:00,8654.63
2024-04-24 18:00,8782.57
2024-04-25 14:00,8825.22
2024-04-26 08:00,8956.96
2024-04-26 09:00,8998.17
2024-04-26 09:00,9039.37
2024-04-26 09:00,9083.50
2024-04-26 15:00,8992.67
2024-04-29 05:00,9037.63
2024-04-30 06:00,9081.76
2024-04-30 13:00,8991.38
2024-04-30 15:00,8901.00
2024-05-02 07:00,8944.92
2024-05-03 15:00,8989.64
2024-05-07 00:00,8899.74
2024-05-07 05:00,8944.69
2024-05-07 19:00,8855.24
2024-05-08 01:00,8765.80
2024-05-09 10:00,8899.97
2024-05-09 16:00,8812.31
2024-05-13 08:00,8856.37
2024-05-13 16:00,8988.56
2024-05-15 13:00,9121.40
2024-05-15 23:00,9253.59
2024-05-16 00:00,9163.70
2024-05-16 22:00,9298.53
2024-05-17 09:00,9205.54
2024-05-20 13:00,9113.49
2024-05-20 22:00,9159.06
2024-05-22 07:00,9293.88
2024-05-22 19:00,9202.25
2024-05-23 10:00,9248.26
2024-05-23 15:00,9294.05
2024-05-23 19:00,9339.66
2024-05-24 11:00,9479.76
2024-05-28 18:00,9384.96
2024-05-28 22:00,9291.11
2024-05-29 07:00,9337.81
2024-05-29 11:00,9244.43
2024-05-29 15:00,9150.58
2024-05-30 07:00,9059.07
2024-05-31 15:00,8968.48
2024-06-03 10:00,8878.80
2024-06-04 09:00,8924.37
2024-06-04 10:00,9058.89
2024-06-04 11:00,8970.10
2024-06-05 22:00,8880.40
2024-06-06 07:00,8791.60
2024-06-06 12:00,8836.45
2024-06-07 10:00,8969.00
2024-06-07 13:00,8880.63
2024-06-07 13:00,8925.03
2024-06-07 13:00,8836.25
2024-06-07 13:00,8747.88
2024-06-10 04:00,8660.40
2024-06-11 12:00,8791.62
2024-06-11 13:00,8834.92
2024-06-11 20:00,8748.32
2024-06-11 22:00,8792.49
2024-06-12 06:00,8705.02
2024-06-12 13:00,8616.67
2024-06-12 13:00,8529.18
2024-06-14 07:00,8443.89
2024-06-17 10:00,8486.11
2024-06-18 07:00,8401.25
2024-06-18 14:00,8316.81
2024-06-20 08:00,8359.24
2024-06-20 09:00,8483.99
2024-06-21 01:00,8611.28
2024-06-24 10:00,8525.17
2024-06-28 01:00,8654.34
2024-06-30 22:00,8569.09
2024-07-01 07:00,8482.55
2024-07-03 06:00,8610.42
2024-07-03 15:00,8652.84
2024-07-04 07:00,8780.07
2024-07-05 01:00,8692.27
2024-07-05 04:00,8604.47
2024-07-05 19:00,8646.89
2024-07-07 22:00,8560.42
2024-07-10 10:00,8688.82
2024-07-10 15:00,8817.23
2024-07-11 13:00,8860.03
2024-07-12 13:00,8904.33
2024-07-15 11:00,9034.03
2024-07-16 02:00,9077.27
2024-07-16 03:00,8989.10
2024-07-16 21:00,9033.40
2024-07-17 08:00,9168.90
2024-07-18 02:00,9077.21
2024-07-18 15:00,9122.38
2024-07-18 16:00,9031.60
2024-07-18 20:00,8939.92
2024-07-24 02:00,9074.01
2024-07-24 09:00,9208.11
2024-07-24 10:00,9345.65
2024-07-25 04:00,9483.18
2024-07-26 02:00,9530.60
2024-07-26 09:00,9577.32
2024-07-26 11:00,9482.49
2024-07-28 22:00,9529.90
2024-07-29 01:00,9435.08
