time,open,high,low,close
2020-01-01T22:00:00+00:00,108.758,108.775,108.6045,108.742
2020-01-02T06:00:00+00:00,108.7425,108.865,108.657,108.694
2020-01-02T14:00:00+00:00,108.6935,108.7495,108.212,108.5715
2020-01-02T22:00:00+00:00,108.566,108.631,108,108.124
2020-01-03T06:00:00+00:00,108.124,108.1635,107.916,108.158
2020-01-03T14:00:00+00:00,108.1575,108.268,107.841,108.099
2020-01-05T22:00:00+00:00,107.8705,108.1235,107.7725,108.059
2020-01-06T06:00:00+00:00,108.0605,108.1775,107.9265,108.1215
2020-01-06T14:00:00+00:00,108.121,108.507,108.064,108.3705
2020-01-06T22:00:00+00:00,108.3695,108.5055,108.2795,108.4355
2020-01-07T06:00:00+00:00,108.436,108.502,108.262,108.4385
2020-01-07T14:00:00+00:00,108.4385,108.63,108.3185,108.45
2020-01-07T22:00:00+00:00,108.4485,108.5195,107.652,108.3065
2020-01-08T06:00:00+00:00,108.3065,108.817,108.2745,108.671
2020-01-08T14:00:00+00:00,108.671,109.2445,108.6165,109.112
2020-01-08T22:00:00+00:00,109.124,109.287,109.0135,109.2735
2020-01-09T06:00:00+00:00,109.275,109.489,109.251,109.4325
2020-01-09T14:00:00+00:00,109.433,109.5825,109.392,109.5205
2020-01-09T22:00:00+00:00,109.5195,109.6045,109.455,109.564
2020-01-10T06:00:00+00:00,109.5655,109.6885,109.5005,109.651
2020-01-10T14:00:00+00:00,109.6505,109.69,109.433,109.4665
2020-01-12T22:00:00+00:00,109.5485,109.648,109.5085,109.637
2020-01-13T06:00:00+00:00,109.638,109.924,109.6175,109.849
2020-01-13T14:00:00+00:00,109.8485,109.947,109.8005,109.9455
2020-01-13T22:00:00+00:00,109.944,110.214,109.914,110.0595
2020-01-14T06:00:00+00:00,110.0595,110.133,109.8855,110.007
2020-01-14T14:00:00+00:00,110.0075,110.114,109.854,109.99
2020-01-14T22:00:00+00:00,109.9855,110.0145,109.818,109.9195
2020-01-15T06:00:00+00:00,109.9205,109.949,109.822,109.832
2020-01-15T14:00:00+00:00,109.8305,110.0015,109.7885,109.8995
2020-01-15T22:00:00+00:00,109.895,109.991,109.8545,109.9465
2020-01-16T06:00:00+00:00,109.9455,110.068,109.9285,110.0135
2020-01-16T14:00:00+00:00,110.013,110.179,109.9555,110.1645
2020-01-16T22:00:00+00:00,110.138,110.291,110.1305,110.1975
2020-01-17T06:00:00+00:00,110.1985,110.2545,110.0875,110.187
2020-01-17T14:00:00+00:00,110.187,110.213,110.0485,110.1505
2020-01-19T22:00:00+00:00,110.092,110.218,110.085,110.181
2020-01-20T06:00:00+00:00,110.18,110.1995,110.113,110.184
2020-01-20T14:00:00+00:00,110.1845,110.193,110.1365,110.183
2020-01-20T22:00:00+00:00,110.184,110.2235,109.898,109.9365
2020-01-21T06:00:00+00:00,109.937,110.0865,109.8895,110.0635
2020-01-21T14:00:00+00:00,110.0635,110.121,109.762,109.866
2020-01-21T22:00:00+00:00,109.865,110.0985,109.8315,110.041
2020-01-22T06:00:00+00:00,110.0415,110.062,109.936,109.954
2020-01-22T14:00:00+00:00,109.953,109.9655,109.8325,109.84
2020-01-22T22:00:00+00:00,109.8375,109.8685,109.561,109.5815
2020-01-23T06:00:00+00:00,109.5825,109.652,109.4915,109.529
2020-01-23T14:00:00+00:00,109.529,109.576,109.2675,109.49
2020-01-23T22:00:00+00:00,109.4925,109.577,109.439,109.548
2020-01-24T06:00:00+00:00,109.5475,109.6535,109.509,109.535
2020-01-24T14:00:00+00:00,109.534,109.5605,109.173,109.2805
2020-01-26T22:00:00+00:00,108.9225,109.1225,108.7325,109.0465
2020-01-27T06:00:00+00:00,109.0465,109.1375,108.828,109.027
2020-01-27T14:00:00+00:00,109.0265,109.0985,108.8535,108.893
2020-01-27T22:00:00+00:00,108.8935,109.048,108.8195,109.029
2020-01-28T06:00:00+00:00,109.0295,109.1,108.757,109.03
2020-01-28T14:00:00+00:00,109.0305,109.204,108.9285,109.147
2020-01-28T22:00:00+00:00,109.1465,109.267,109.076,109.128
2020-01-29T06:00:00+00:00,109.127,109.1635,109.009,109.148
2020-01-29T14:00:00+00:00,109.151,109.262,108.9765,109.015
2020-01-29T22:00:00+00:00,109.0145,109.0945,108.8455,108.921
2020-01-30T06:00:00+00:00,108.921,108.978,108.7665,108.898
2020-01-30T14:00:00+00:00,108.9,109.011,108.5845,108.965
2020-01-30T22:00:00+00:00,108.965,109.1365,108.8785,109.074
2020-01-31T06:00:00+00:00,109.0745,109.086,108.827,108.8515
2020-01-31T14:00:00+00:00,108.852,108.8875,108.3115,108.352
2020-02-02T22:00:00+00:00,108.4515,108.5815,108.3175,108.53
2020-02-03T06:00:00+00:00,108.529,108.7,108.419,108.5415
2020-02-03T14:00:00+00:00,108.541,108.799,108.484,108.691
2020-02-03T22:00:00+00:00,108.6945,108.855,108.5495,108.8155
2020-02-04T06:00:00+00:00,108.815,109.199,108.79,109.1855
2020-02-04T14:00:00+00:00,109.186,109.5445,109.13,109.522
2020-02-04T22:00:00+00:00,109.5215,109.5245,109.367,109.432
2020-02-05T06:00:00+00:00,109.4325,109.8115,109.304,109.7765
2020-02-05T14:00:00+00:00,109.777,109.8465,109.6475,109.824
2020-02-05T22:00:00+00:00,109.824,109.9815,109.73,109.9095
2020-02-06T06:00:00+00:00,109.9105,109.9705,109.7815,109.8825
2020-02-06T14:00:00+00:00,109.8825,110.0045,109.82,109.9915
2020-02-06T22:00:00+00:00,109.991,110.025,109.813,109.8845
2020-02-07T06:00:00+00:00,109.8845,110.0085,109.6715,109.775
2020-02-07T14:00:00+00:00,109.775,109.846,109.533,109.734
2020-02-09T22:00:00+00:00,109.697,109.8785,109.5625,109.7765
2020-02-10T06:00:00+00:00,109.776,109.852,109.7045,109.742
2020-02-10T14:00:00+00:00,109.742,109.8005,109.6415,109.7765
2020-02-10T22:00:00+00:00,109.771,109.907,109.741,109.895
2020-02-11T06:00:00+00:00,109.896,109.947,109.7505,109.782
2020-02-11T14:00:00+00:00,109.782,109.963,109.727,109.7875
2020-02-11T22:00:00+00:00,109.7845,109.8925,109.7665,109.8575
2020-02-12T06:00:00+00:00,109.858,110.1355,109.8475,109.983
2020-02-12T14:00:00+00:00,109.983,110.119,109.98,110.0995
2020-02-12T22:00:00+00:00,110.099,110.106,109.8035,109.8265
2020-02-13T06:00:00+00:00,109.826,109.8505,109.62,109.752
2020-02-13T14:00:00+00:00,109.753,109.868,109.6475,109.822
2020-02-13T22:00:00+00:00,109.8,109.913,109.7305,109.7965
2020-02-14T06:00:00+00:00,109.7985,109.8845,109.739,109.7795
2020-02-14T14:00:00+00:00,109.779,109.8155,109.699,109.7625
2020-02-16T22:00:00+00:00,109.861,109.87,109.72,109.8405
2020-02-17T06:00:00+00:00,109.8415,109.895,109.8175,109.872
2020-02-17T14:00:00+00:00,109.872,109.9615,109.8605,109.883
2020-02-17T22:00:00+00:00,109.8805,109.8905,109.658,109.754
2020-02-18T06:00:00+00:00,109.753,109.8015,109.6635,109.78
2020-02-18T14:00:00+00:00,109.7795,109.9475,109.769,109.8715
2020-02-18T22:00:00+00:00,109.8725,110.113,109.85,110.052
2020-02-19T06:00:00+00:00,110.0525,110.802,110.023,110.6565
2020-02-19T14:00:00+00:00,110.6565,111.593,110.652,111.375
2020-02-19T22:00:00+00:00,111.372,111.494,111.112,111.3955
2020-02-20T06:00:00+00:00,111.3965,112.189,111.3845,112.0005
2020-02-20T14:00:00+00:00,112.0005,112.225,111.7015,112.095
2020-02-20T22:00:00+00:00,112.095,112.1865,111.9245,111.954
2020-02-21T06:00:00+00:00,111.955,112.0325,111.488,111.8455
2020-02-21T14:00:00+00:00,111.846,111.9385,111.4725,111.5505
2020-02-23T22:00:00+00:00,111.271,111.683,111.2645,111.577
2020-02-24T06:00:00+00:00,111.577,111.6135,111.199,111.305
2020-02-24T14:00:00+00:00,111.3045,111.308,110.333,110.72
2020-02-24T22:00:00+00:00,110.7095,111.0425,110.6345,110.8045
2020-02-25T06:00:00+00:00,110.8045,110.872,110.35,110.603
2020-02-25T14:00:00+00:00,110.602,110.6185,109.891,110.203
2020-02-25T22:00:00+00:00,110.203,110.5795,110.1335,110.3745
2020-02-26T06:00:00+00:00,110.3695,110.5985,110.131,110.4685
2020-02-26T14:00:00+00:00,110.4675,110.7025,110.173,110.424
2020-02-26T22:00:00+00:00,110.425,110.458,109.9685,110.0515
2020-02-27T06:00:00+00:00,110.051,110.2435,109.7675,109.8735
2020-02-27T14:00:00+00:00,109.873,110.348,109.5695,109.5945
2020-02-27T22:00:00+00:00,109.5925,109.6815,108.8115,108.887
2020-02-28T06:00:00+00:00,108.8875,109.064,108.4565,108.5235
2020-02-28T14:00:00+00:00,108.5225,108.6915,107.511,108.039
2020-03-01T22:00:00+00:00,107.447,108.373,107.3765,108.267
2020-03-02T06:00:00+00:00,108.2675,108.5795,107.519,107.685
2020-03-02T14:00:00+00:00,107.6845,108.4725,107.402,108.335
2020-03-02T22:00:00+00:00,108.334,108.5375,107.663,107.765
2020-03-03T06:00:00+00:00,107.763,108.1385,107.5965,107.7535
2020-03-03T14:00:00+00:00,107.754,107.9005,106.9335,107.1175
2020-03-03T22:00:00+00:00,107.117,107.518,106.848,107.4
2020-03-04T06:00:00+00:00,107.4,107.6905,107.3265,107.4775
2020-03-04T14:00:00+00:00,107.4775,107.5755,107.1455,107.5315
2020-03-04T22:00:00+00:00,107.5325,107.7435,107.2635,107.381
2020-03-05T06:00:00+00:00,107.3805,107.387,106.797,106.8335
2020-03-05T14:00:00+00:00,106.8335,106.9445,105.971,106.158
2020-03-05T22:00:00+00:00,106.157,106.3435,105.7555,105.8205
2020-03-06T06:00:00+00:00,105.822,106.0645,104.9945,105.288
2020-03-06T14:00:00+00:00,105.287,105.7375,105.0215,105.3385
2020-03-08T21:00:00+00:00,104.2415,104.6005,101.567,102.8215
2020-03-09T05:00:00+00:00,102.823,102.876,101.811,102.2925
2020-03-09T13:00:00+00:00,102.292,102.6545,101.182,102.3705
2020-03-09T21:00:00+00:00,102.37,104.259,102.0075,104.2275
2020-03-10T05:00:00+00:00,104.227,105.2175,103.725,104.2335
2020-03-10T13:00:00+00:00,104.232,105.921,103.2165,105.6425
2020-03-10T21:00:00+00:00,105.644,105.666,104.391,104.4365
2020-03-11T05:00:00+00:00,104.435,105.334,104.0965,104.4455
2020-03-11T13:00:00+00:00,104.445,105.1345,104.2315,104.5335
2020-03-11T21:00:00+00:00,104.537,104.807,103.0855,104.0275
2020-03-12T05:00:00+00:00,104.0275,104.215,103.5085,104.033
2020-03-12T13:00:00+00:00,104.0355,106.1045,103.856,104.642
2020-03-12T21:00:00+00:00,104.641,105.6715,104.5075,105.5955
2020-03-13T05:00:00+00:00,105.5955,107.4975,105.3215,107.2995
2020-03-13T13:00:00+00:00,107.302,108.503,106.6895,107.9655
2020-03-15T21:00:00+00:00,107.1065,107.5735,105.7315,106.7915
2020-03-16T05:00:00+00:00,106.7895,107.0775,105.1485,105.309
2020-03-16T13:00:00+00:00,105.3035,106.477,105.2715,105.877
2020-03-16T21:00:00+00:00,105.9545,107.1945,105.8595,106.5915
2020-03-17T05:00:00+00:00,106.593,107.1465,106.2305,107.0535
2020-03-17T13:00:00+00:00,107.052,107.863,106.7715,107.693
2020-03-17T21:00:00+00:00,107.695,107.7275,107.062,107.225
2020-03-18T05:00:00+00:00,107.226,107.6485,106.755,107.6405
2020-03-18T13:00:00+00:00,107.642,108.656,107.6045,108.0775
2020-03-18T21:00:00+00:00,108.076,109.5585,107.8515,109.072
2020-03-19T05:00:00+00:00,109.075,110.0025,108.4545,109.7805
2020-03-19T13:00:00+00:00,109.7805,110.9555,109.5455,110.716
2020-03-19T21:00:00+00:00,110.717,111.366,109.9305,109.9455
2020-03-20T05:00:00+00:00,109.946,110.3935,109.3335,110.365
2020-03-20T13:00:00+00:00,110.366,111.5055,110.364,110.776
2020-03-22T21:00:00+00:00,110.795,111.258,109.998,110.085
2020-03-23T05:00:00+00:00,110.0845,110.8875,109.67,110.2195
2020-03-23T13:00:00+00:00,110.2185,111.5975,110.1625,111.2365
2020-03-23T21:00:00+00:00,111.23,111.363,110.0855,110.2875
2020-03-24T05:00:00+00:00,110.292,111.0055,110.1785,110.788
2020-03-24T13:00:00+00:00,110.788,111.715,110.6015,111.2285
2020-03-24T21:00:00+00:00,111.2275,111.593,110.7535,111.3235
2020-03-25T05:00:00+00:00,111.3235,111.5695,111.064,111.3495
2020-03-25T13:00:00+00:00,111.3505,111.6815,111.0855,111.21
2020-03-25T21:00:00+00:00,111.2065,111.333,110.4575,110.729
2020-03-26T05:00:00+00:00,110.729,110.7485,109.555,109.6525
2020-03-26T13:00:00+00:00,109.6525,110.0835,109.208,109.5865
2020-03-26T21:00:00+00:00,109.5735,109.7275,108.262,108.3505
2020-03-27T05:00:00+00:00,108.3505,109.071,108.239,108.788
2020-03-27T13:00:00+00:00,108.788,108.9005,107.759,107.9545
2020-03-29T22:00:00+01:00,107.719,107.9765,107.1235,107.606
2020-03-30T06:00:00+01:00,107.605,108.296,107.4955,108.273
2020-03-30T14:00:00+01:00,108.272,108.287,107.6565,107.7615
2020-03-30T22:00:00+01:00,107.759,108.7275,107.729,108.259
2020-03-31T06:00:00+01:00,108.259,108.7285,108.0975,108.4075
2020-03-31T14:00:00+01:00,108.4075,108.4885,107.462,107.554
2020-03-31T22:00:00+01:00,107.565,107.943,107.257,107.7625
2020-04-01T06:00:00+01:00,107.763,107.8155,107.2845,107.391
2020-04-01T14:00:00+01:00,107.3925,107.4735,106.919,107.1595
2020-04-01T22:00:00+01:00,107.161,107.574,107.0435,107.4855
2020-04-02T06:00:00+01:00,107.485,107.485,107.017,107.1915
2020-04-02T14:00:00+01:00,107.1905,108.0975,107.127,107.8845
2020-04-02T22:00:00+01:00,107.885,108.201,107.801,107.9785
2020-04-03T06:00:00+01:00,107.9765,108.597,107.8255,108.5885
2020-04-03T14:00:00+01:00,108.586,108.6785,108.186,108.5475
2020-04-05T22:00:00+01:00,108.377,109.091,108.366,108.9375
2020-04-06T06:00:00+01:00,108.9385,109.3825,108.8445,109.04
2020-04-06T14:00:00+01:00,109.04,109.2515,108.932,109.2185
2020-04-06T22:00:00+01:00,109.219,109.28,108.6725,108.7665
2020-04-07T06:00:00+01:00,108.7665,109.1465,108.7195,108.9975
2020-04-07T14:00:00+01:00,108.998,109.082,108.721,108.757
2020-04-07T22:00:00+01:00,108.754,108.9665,108.505,108.8935
2020-04-08T06:00:00+01:00,108.893,109.006,108.7425,108.932
2020-04-08T14:00:00+01:00,108.9315,109.103,108.5965,108.8305
2020-04-08T22:00:00+01:00,108.83,109.0635,108.8185,108.995
2020-04-09T06:00:00+01:00,108.995,109.001,108.725,108.836
2020-04-09T14:00:00+01:00,108.837,108.854,108.2085,108.479
2020-04-09T22:00:00+01:00,108.478,108.5965,108.3295,108.4265
2020-04-10T06:00:00+01:00,108.425,108.479,108.332,108.4625
2020-04-10T14:00:00+01:00,108.462,108.5065,108.3485,108.4325
2020-04-12T22:00:00+01:00,108.4175,108.53,107.855,107.8915
2020-04-13T06:00:00+01:00,107.892,108.0885,107.7935,107.9045
2020-04-13T14:00:00+01:00,107.904,107.9365,107.501,107.7715
2020-04-13T22:00:00+01:00,107.773,107.782,107.5375,107.6945
2020-04-14T06:00:00+01:00,107.695,107.757,107.24,107.3685
2020-04-14T14:00:00+01:00,107.3705,107.4485,106.9815,107.215
2020-04-14T22:00:00+01:00,107.2135,107.2235,106.9275,107.0755
2020-04-15T06:00:00+01:00,107.078,107.611,106.993,107.551
2020-04-15T14:00:00+01:00,107.5515,107.871,107.2505,107.437
2020-04-15T22:00:00+01:00,107.436,108.084,107.357,107.926
2020-04-16T06:00:00+01:00,107.9265,107.9765,107.4145,107.508
2020-04-16T14:00:00+01:00,107.5075,107.9315,107.1645,107.926
2020-04-16T22:00:00+01:00,107.9255,108.0855,107.65,107.728
2020-04-17T06:00:00+01:00,107.728,107.932,107.3575,107.4395
2020-04-17T14:00:00+01:00,107.439,107.6665,107.301,107.5575
2020-04-19T22:00:00+01:00,107.54,107.8915,107.4625,107.821
2020-04-20T06:00:00+01:00,107.821,107.95,107.5965,107.746
2020-04-20T14:00:00+01:00,107.746,107.842,107.6125,107.616
2020-04-20T22:00:00+01:00,107.619,107.7955,107.4835,107.525
2020-04-21T06:00:00+01:00,107.526,107.568,107.282,107.5475
2020-04-21T14:00:00+01:00,107.5485,107.8935,107.5255,107.7935
2020-04-21T22:00:00+01:00,107.795,107.869,107.569,107.6225
2020-04-22T06:00:00+01:00,107.6225,107.758,107.516,107.724
2020-04-22T14:00:00+01:00,107.724,107.939,107.699,107.7535
2020-04-22T22:00:00+01:00,107.751,107.867,107.708,107.78
2020-04-23T06:00:00+01:00,107.7795,107.851,107.374,107.4075
2020-04-23T14:00:00+01:00,107.4075,108.0445,107.3475,107.5825
2020-04-23T22:00:00+01:00,107.588,107.761,107.5415,107.6415
2020-04-24T06:00:00+01:00,107.642,107.738,107.5675,107.607
2020-04-24T14:00:00+01:00,107.607,107.623,107.3705,107.5155
2020-04-26T22:00:00+01:00,107.5675,107.6245,107.212,107.272
2020-04-27T06:00:00+01:00,107.2735,107.308,107.0355,107.083
2020-04-27T14:00:00+01:00,107.083,107.3555,106.9945,107.281
2020-04-27T22:00:00+01:00,107.285,107.34,107.1855,107.272
