entry_date_utc,exit_date_utc,pair,direction,entry,sl,tp,result,r_multiple,risk_amount,pnl,equity_after,bos_time_utc,ambiguous_bar,reached_1r,no_be_outcome
2024-10-04 14:00,2024-10-14 14:00,NAS100,long,19912.31700,19676.28950,20384.37200,win,1.5,100.33,150.49,10183.22,2024-10-04 13:00,,yes,
2024-10-14 15:00,2024-10-15 15:00,NAS100,long,20482.17900,20207.26250,21032.01200,loss,-1.0,101.83,-101.83,10081.39,2024-10-14 14:00,,,
2024-10-17 15:00,2024-10-23 15:00,NAS100,long,20223.52300,20032.22250,20606.12400,partial,0.5,100.81,50.41,10131.80,2024-10-17 07:00,,yes,
2024-10-29 19:00,2024-10-30 23:00,NAS100,long,20529.41700,20310.83800,20966.57500,loss,-1.0,101.32,-101.32,10030.48,2024-10-29 18:00,,,
2024-11-11 15:00,2024-11-11 19:00,NAS100,long,21148.57850,21006.39950,21432.93650,loss,-1.0,100.30,-100.30,9930.18,2024-11-11 00:00,,,
2024-11-13 20:00,2024-11-14 16:00,NAS100,long,21144.61700,20945.51650,21542.81800,loss,-1.0,99.30,-99.30,9830.87,2024-11-13 19:00,,,
2024-11-21 15:00,2024-12-04 21:00,NAS100,long,20754.57850,20388.13900,21487.45750,win,1.5,98.31,147.46,9978.34,2024-11-21 14:00,,yes,
2024-12-05 19:00,2024-12-18 21:00,NAS100,long,21497.59400,21076.71500,22339.35200,partial,0.5,99.78,49.89,10028.23,2024-12-05 18:00,,yes,
2024-12-20 00:00,2025-02-14 08:00,NAS100,short,21149.80500,22067.52200,19314.37100,loss,-1.0,100.28,-100.28,9927.95,2024-12-19 22:00,,,
2025-02-14 17:00,2025-02-21 20:00,NAS100,long,22066.52200,21665.92150,22867.72300,loss,-1.0,99.28,-99.28,9828.67,2025-02-14 16:00,,,
2025-02-27 16:00,2025-03-03 13:00,NAS100,short,21007.77850,21352.41650,20318.50250,partial,0.5,98.29,49.14,9877.81,2025-02-27 15:00,,yes,
2025-03-03 22:00,2025-03-10 18:00,NAS100,short,20469.78950,20991.00050,19427.36750,win,1.5,98.78,148.17,10025.98,2025-03-03 21:00,,yes,
2025-03-10 20:00,2025-03-25 15:00,NAS100,short,19323.28500,20257.30000,17455.25500,loss,-1.0,100.26,-100.26,9925.72,2025-03-10 19:00,,,
2025-03-25 16:00,2025-03-28 15:00,NAS100,long,20256.30000,19403.76050,21961.37900,loss,-1.0,99.26,-99.26,9826.46,2025-03-25 15:00,,,
2025-03-31 15:00,2025-04-04 21:00,NAS100,short,18981.58750,19820.62150,17303.51950,win,1.5,98.26,147.40,9973.86,2025-03-31 14:00,,yes,
2025-04-07 08:00,2025-04-09 20:00,NAS100,short,16503.57000,19005.37200,11499.96600,loss,-1.0,99.74,-99.74,9874.12,2025-04-07 07:00,,,
2025-04-16 20:00,2025-04-23 09:00,NAS100,short,18138.67300,18726.68350,16962.65200,loss,-1.0,98.74,-98.74,9775.38,2025-04-16 19:00,,,
2025-04-25 11:00,2025-05-12 08:00,NAS100,long,19231.40450,18482.08850,20730.03650,win,1.5,97.75,146.63,9922.01,2025-04-24 21:00,,yes,
2025-05-12 14:00,2025-05-23 13:00,NAS100,long,20686.40000,19979.01100,22101.17800,partial,0.5,99.22,49.61,9971.62,2025-05-12 08:00,,yes,
2025-05-28 12:00,2025-05-29 15:00,NAS100,long,21432.23950,21089.26050,22118.19750,partial,0.5,99.72,49.86,10021.48,2025-05-28 11:00,,yes,
2025-06-04 16:00,2025-06-26 19:00,NAS100,long,21718.53850,21358.46200,22438.69150,win,1.5,100.21,150.32,10171.80,2025-06-04 15:00,,yes,
2025-07-04 10:00,2025-07-28 00:00,NAS100,long,22716.91750,22373.19050,23404.37150,win,1.5,101.72,152.58,10324.38,2025-07-03 14:00,,yes,
2025-07-29 09:00,2025-07-29 20:00,NAS100,long,23441.51150,23295.87250,23732.78950,loss,-1.0,103.24,-103.24,10221.13,2025-07-29 08:00,,,
2025-07-31 14:00,2025-07-31 18:00,NAS100,long,23513.81150,23281.59400,23978.24650,loss,-1.0,102.21,-102.21,10118.92,2025-07-30 21:00,,,
2025-08-28 09:00,2025-09-02 08:00,NAS100,long,23564.48500,23305.36750,24082.72000,loss,-1.0,101.19,-101.19,10017.73,2025-08-28 08:00,,,
2025-09-05 10:00,2025-09-18 12:00,NAS100,long,23741.31100,23368.47250,24486.98800,win,1.5,100.18,150.27,10168.00,2025-09-05 09:00,,yes,
2025-09-19 18:00,2025-09-23 18:00,NAS100,long,24563.52350,24407.96700,24874.63650,partial,0.5,101.68,50.84,10218.84,2025-09-19 17:00,,yes,
2025-10-03 06:00,2025-10-03 18:00,NAS100,long,24965.76650,24780.01000,25337.27950,loss,-1.0,102.19,-102.19,10116.65,2025-10-03 05:00,,,
2025-10-07 14:00,2025-10-10 16:00,NAS100,long,25045.31850,24712.85800,25710.23950,loss,-1.0,101.17,-101.17,10015.48,2025-10-07 13:00,,,
2025-10-14 07:00,2025-10-21 03:00,NAS100,short,24549.86350,25200.24200,23249.10650,loss,-1.0,100.15,-100.15,9915.33,2025-10-14 06:00,,,
2025-10-28 15:00,2025-11-07 16:00,NAS100,long,25875.35250,24783.29300,28059.47150,loss,-1.0,99.15,-99.15,9816.17,2025-10-28 14:00,,,
2025-11-07 18:00,2025-11-12 08:00,NAS100,short,24648.13300,25702.51650,22539.36600,loss,-1.0,98.16,-98.16,9718.01,2025-11-07 17:00,,,
2025-11-18 08:00,2025-11-24 15:00,NAS100,short,24602.33900,25275.06300,23256.89100,partial,0.5,97.18,48.59,9766.60,2025-11-18 07:00,,yes,
2025-11-28 15:00,2025-12-01 01:00,NAS100,long,25311.46050,25222.81900,25488.74350,partial,0.5,97.67,48.83,9815.44,2025-11-28 14:00,,yes,
2025-12-03 05:00,2025-12-12 16:00,NAS100,long,25621.63000,25276.26650,26312.35700,loss,-1.0,98.15,-98.15,9717.28,2025-12-03 04:00,,,
2025-12-16 13:00,2026-01-07 16:00,NAS100,short,25058.11900,25722.93700,23728.48300,loss,-1.0,97.17,-97.17,9620.11,2025-12-16 00:00,,,
2026-01-20 13:00,2026-01-26 16:00,NAS100,short,25080.13700,25737.46150,23765.48800,loss,-1.0,96.20,-96.20,9523.91,2026-01-20 09:00,,,
2026-01-28 10:00,2026-01-29 15:00,NAS100,long,26131.63950,25788.51100,26817.89650,loss,-1.0,95.24,-95.24,9428.67,2026-01-28 07:00,,,
2026-02-05 15:00,2026-03-27 18:00,NAS100,short,24680.68300,25412.33000,23217.38900,win,1.5,94.29,141.43,9570.10,2026-02-05 14:00,,yes,
2026-03-30 01:00,2026-03-31 20:00,NAS100,short,22981.62450,23782.93000,21379.01350,loss,-1.0,95.70,-95.70,9474.40,2026-03-30 00:00,,,
2026-04-10 03:00,2026-04-12 23:00,NAS100,long,25108.18950,24781.02700,25762.51450,loss,-1.0,94.74,-94.74,9379.65,2026-04-10 02:00,,,
2026-04-14 01:00,2026-04-17 16:00,NAS100,long,25411.33000,24758.77200,26716.44600,win,1.5,93.80,140.69,9520.35,2026-04-13 23:00,,yes,
2026-04-23 01:00,2026-04-30 01:00,NAS100,long,26747.40750,26398.97100,27444.28050,win,1.5,95.20,142.81,9663.15,2026-04-22 15:00,,yes,
2026-05-01 02:00,2026-05-06 11:00,NAS100,long,27490.11050,27030.40300,28409.52550,win,1.5,96.63,144.95,9808.10,2026-05-01 01:00,,yes,
2026-05-07 16:00,2026-06-09 16:00,NAS100,long,28679.82150,27509.58450,31020.29550,partial,0.5,98.08,49.04,9857.14,2026-05-07 15:00,,yes,
2026-06-11 01:00,2026-06-14 23:00,NAS100,short,28434.12650,29808.72800,25684.92350,loss,-1.0,98.57,-98.57,9758.57,2026-06-10 23:00,,,
2026-06-22 01:00,2026-06-22 08:00,NAS100,short,30080.07200,30464.69750,29310.82100,loss,-1.0,97.59,-97.59,9660.98,2026-06-22 00:00,,,
2026-06-23 09:00,2026-07-28 14:00,NAS100,short,29601.11200,30648.66150,27506.01300,win,1.5,96.61,144.91,9805.90,2026-06-23 08:00,,yes,
2026-07-29 16:00,2026-07-30 15:00,NAS100,short,27494.36050,28030.22300,26422.63550,loss,-1.0,98.06,-98.06,9707.84,2026-07-29 15:00,,,
2026-08-05 07:00,,NAS100,long,29828.52850,28191.42100,33102.74350,open,0.0,0.00,0.00,,2026-08-05 06:00,,,
