exit_date_utc,equity
start,10000.00
2023-10-12 18:00,9900.00
2023-10-24 08:00,9801.00
2023-10-24 09:00,9702.00
2023-10-24 15:00,9751.50
2023-10-26 07:00,9800.26
2023-10-27 09:00,9702.74
2023-10-27 19:00,9604.74
2023-11-02 14:00,9507.71
2023-11-06 21:00,9412.64
2023-11-07 12:00,9317.56
2023-11-08 16:00,9365.58
2023-11-14 15:00,9271.93
2023-11-15 09:00,9178.27
2023-11-16 14:00,9224.63
2023-11-20 03:00,9130.97
2023-11-29 17:00,9177.33
2023-11-30 08:00,9225.36
2023-12-01 19:00,9362.32
2023-12-05 22:00,9407.98
2023-12-07 07:00,9456.00
2023-12-07 15:00,9361.92
2023-12-07 16:00,9498.89
2023-12-07 18:00,9635.85
2023-12-08 14:00,9683.39
2023-12-08 15:00,9589.77
2023-12-12 14:00,9493.87
2023-12-12 14:00,9542.05
2023-12-13 15:00,9684.67
2023-12-13 20:00,9589.25
2023-12-14 01:00,9493.35
2023-12-19 09:00,9398.41
2023-12-19 09:00,9446.59
2023-12-21 14:00,9585.67
2023-12-22 16:00,9728.07
2023-12-27 17:00,9866.45
2023-12-28 10:00,9771.52
2023-12-28 10:00,9917.44
2024-01-02 03:00,9818.27
2024-01-02 15:00,9866.20
2024-01-02 15:00,9771.73
2024-01-03 12:00,9673.06
2024-01-03 15:00,9575.78
2024-01-11 14:00,9476.61
2024-01-18 16:00,9380.85
2024-01-22 14:00,9427.76
2024-01-24 15:00,9333.48
2024-01-24 19:00,9239.67
2024-01-24 22:00,9286.81
2024-01-26 02:00,9333.24
2024-01-26 08:00,9239.91
2024-01-31 00:00,9147.51
2024-02-01 06:00,9056.03
2024-02-01 07:00,8963.63
2024-02-05 00:00,8874.00
2024-02-08 18:00,9008.45
2024-02-12 17:00,9143.58
2024-02-13 14:00,9276.69
2024-02-13 14:00,9186.61
2024-02-20 16:00,9094.74
2024-02-22 08:00,9002.87
2024-02-28 13:00,9137.92
2024-03-04 15:00,9274.98
2024-03-06 15:00,9182.24
2024-03-06 16:00,9093.50
2024-03-07 09:00,9003.41
2024-03-08 14:00,8908.64
2024-03-14 16:00,8953.66
2024-03-18 15:00,9091.46
2024-03-19 04:00,9001.43
2024-03-20 19:00,8911.41
2024-03-20 21:00,8812.24
2024-03-21 09:00,8948.61
2024-03-22 21:00,8992.67
2024-03-28 15:00,9037.63
2024-04-01 15:00,9172.52
2024-04-02 23:00,9311.65
2024-04-03 15:00,9219.92
2024-04-03 17:00,9355.49
2024-04-04 11:00,9495.82
2024-04-09 10:00,9638.26
2024-04-11 15:00,9781.89
2024-04-12 13:00,9685.51
2024-04-12 13:00,9595.59
2024-04-15 15:00,9499.63
2024-04-16 03:00,9547.17
2024-04-16 03:00,9689.61
2024-04-17 17:00,9592.71
2024-04-17 19:00,9640.21
2024-04-19 01:00,9550.18
2024-04-19 02:00,9598.63
2024-04-22 01:00,9647.07
2024-04-22 04:00,9551.09
2024-04-22 04:00,9455.10
2024-04-23 01:00,9359.12
2024-04-23 14:00,9407.56
2024-04-24 14:00,9311.58
2024-04-26 04:00,9455.21
2024-04-26 21:00,9597.04
2024-04-26 21:00,9742.39
2024-04-29 02:00,9876.62
2024-04-30 14:00,9923.65
2024-05-01 21:00,9824.42
2024-05-03 13:00,9872.61
2024-05-03 13:00,9773.37
2024-05-03 15:00,9822.76
2024-05-08 15:00,9970.10
2024-05-09 21:00,9870.86
2024-05-10 13:00,10020.41
2024-05-13 15:00,10169.96
2024-05-15 19:00,10317.30
2024-05-15 23:00,10215.60
2024-05-16 14:00,10266.45
2024-05-17 16:00,10419.00
2024-05-20 06:00,10567.07
2024-05-22 07:00,10708.18
2024-05-22 12:00,10760.28
2024-05-22 19:00,10811.61
2024-05-29 15:00,10703.49
2024-05-30 05:00,10757.55
2024-05-31 16:00,10654.88
2024-06-03 15:00,10548.34
2024-06-04 01:00,10695.68
2024-06-05 10:00,10589.13
2024-06-05 17:00,10483.24
2024-06-06 20:00,10378.40
2024-06-07 13:00,10273.57
2024-06-07 13:00,10169.79
2024-06-07 19:00,10068.09
2024-06-12 13:00,10219.11
2024-06-12 13:00,10269.96
2024-06-13 09:00,10423.96
2024-06-13 17:00,10478.02
2024-06-17 19:00,10635.19
2024-06-20 09:00,10787.73
2024-06-20 15:00,10679.86
2024-06-21 15:00,10573.06
2024-06-21 16:00,10466.26
2024-06-26 09:00,10520.05
2024-06-26 15:00,10676.33
2024-06-27 15:00,10728.93
2024-06-28 08:00,10779.27
2024-06-28 14:00,10831.60
2024-07-03 06:00,10988.60
2024-07-03 15:00,10878.71
2024-07-05 13:00,10769.92
2024-07-05 16:00,10932.40
2024-07-08 12:00,11094.87
2024-07-08 16:00,10985.55
2024-07-11 07:00,11150.33
2024-07-11 13:00,11203.71
2024-07-11 13:00,11366.89
2024-07-11 13:00,11531.68
2024-07-11 15:00,11587.15
2024-07-12 15:00,11486.47
2024-07-15 18:00,11377.68
2024-07-17 01:00,11549.98
2024-07-17 08:00,11604.14
2024-07-17 09:00,11776.44
2024-07-19 06:00,11833.87
2024-07-19 14:00,11716.10
2024-07-22 14:00,11765.22
2024-07-24 04:00,11940.96
2024-07-24 13:00,11832.64
2024-07-24 14:00,12009.29
2024-07-25 04:00,12185.94
2024-07-25 08:00,12362.58
2024-07-29 15:00,12247.72
2024-07-30 07:00,12124.09
2024-07-31 13:00,12305.95
2024-07-31 15:00,12365.66
2024-08-01 02:00,12547.52
2024-08-01 09:00,12727.66
2024-08-01 09:00,12611.79
2024-08-02 15:00,12788.43
2024-08-02 15:00,12662.32
2024-08-02 16:00,12842.46
2024-08-04 23:00,13031.63
2024-08-05 06:00,13210.75
2024-08-05 07:00,13396.18
2024-08-05 11:00,13459.24
2024-08-07 02:00,13324.65
2024-08-07 02:00,13388.86
2024-08-07 16:00,13451.92
2024-08-12 16:00,13317.40
2024-08-12 16:00,13519.18
2024-08-13 14:00,13384.59
2024-08-15 13:00,13447.33
2024-08-16 07:00,13318.90
2024-08-19 15:00,13520.68
2024-08-21 19:00,13723.49
2024-08-22 15:00,13791.09
2024-08-22 16:00,13653.85
2024-08-23 15:00,13856.66
2024-08-28 09:00,14062.52
2024-08-28 11:00,14131.13
2024-08-29 08:00,14200.42
2024-08-30 17:00,14269.03
2024-09-02 14:00,14482.04
2024-09-02 14:00,14351.72
2024-09-06 14:00,14208.21
2024-09-06 15:00,14279.97
2024-09-06 16:00,14351.72
2024-09-11 06:00,14208.21
2024-09-11 15:00,14069.64
2024-09-11 19:00,13926.12
2024-09-12 01:00,13997.88
2024-09-12 05:00,13854.36
2024-09-12 14:00,13925.40
2024-09-12 18:00,13784.71
2024-09-12 20:00,13645.45
2024-09-16 20:00,13717.21
2024-09-17 20:00,13788.96
2024-09-18 19:00,13645.45
2024-09-19 01:00,13717.21
2024-09-19 01:00,13580.75
2024-09-24 15:00,13444.94
2024-09-25 03:00,13648.66
2024-09-25 17:00,13716.56
2024-09-25 22:00,13784.46
2024-09-26 13:00,13986.14
2024-09-26 14:00,14055.06
2024-09-27 19:00,13919.25
2024-09-30 19:00,13987.16
2024-10-02 11:00,13846.60
2024-10-02 13:00,13706.05
2024-10-03 08:00,13570.25
2024-10-03 12:00,13430.38
2024-10-04 13:00,13289.82
2024-10-04 13:00,13155.52
2024-10-04 14:00,13352.85
2024-10-07 13:00,13213.66
2024-10-14 14:00,13413.95
2024-10-15 06:00,13279.81
2024-10-15 15:00,13145.67
2024-10-15 17:00,13012.88
2024-10-16 07:00,12881.42
2024-10-17 03:00,12948.49
2024-10-17 14:00,13158.30
