entry_date_utc,exit_date_utc,pair,direction,entry,sl,tp,result,r_multiple,risk_amount,pnl,equity_after,bos_time_utc,ambiguous_bar,reached_1r,no_be_outcome
2023-11-14 23:00,2023-12-05 23:00,AUDCHF,long,0.57851,0.57215,0.58996,loss,-1.0,97.21,-97.21,9526.54,2023-11-14 22:00,,,
2023-11-14 23:00,2023-12-19 15:00,AUDUSD,long,0.65023,0.63595,0.67593,win,1.8,97.21,174.98,9511.94,2023-11-14 20:00,,yes,
2023-12-01 17:00,2024-03-18 20:00,EURCHF,short,0.94712,0.96558,0.91389,loss,-1.0,96.24,-96.24,9168.55,2023-12-01 16:00,,,
2023-12-07 04:00,2023-12-07 15:00,AUDCHF,short,0.57194,0.57715,0.56256,loss,-1.0,95.27,-95.27,9431.27,2023-12-07 03:00,,,
2023-12-13 14:00,2023-12-13 20:00,AUDCHF,short,0.57566,0.57866,0.57026,loss,-1.0,94.31,-94.31,9336.96,2023-12-12 14:00,,,
2023-12-14 14:00,2023-12-28 10:00,AUDCHF,long,0.58142,0.57276,0.59701,loss,-1.0,93.37,-93.37,9589.79,2023-12-14 01:00,,,
2023-12-21 15:00,2023-12-28 02:00,AUDUSD,long,0.67746,0.67233,0.68669,win,1.8,95.12,171.21,9683.15,2023-12-21 14:00,,yes,
2023-12-28 11:00,2024-03-20 21:00,AUDCHF,short,0.57286,0.58410,0.55263,loss,-1.0,97.67,-97.67,9070.88,2023-12-28 10:00,,,
2023-12-28 11:00,2024-01-02 03:00,EURUSD,long,1.11227,1.10276,1.12939,loss,-1.0,97.67,-97.67,9668.87,2023-12-28 10:00,,,
2024-01-17 10:00,2024-03-08 14:00,AUDUSD,short,0.65414,0.66647,0.63195,loss,-1.0,96.69,-96.69,9191.19,2024-01-17 09:00,,,
2024-01-17 16:00,2024-01-18 00:00,EURUSD,short,1.08622,1.08856,1.08201,loss,-1.0,96.69,-96.69,9572.18,2024-01-17 15:00,,,
2024-01-23 01:00,2024-01-23 07:00,EURUSD,short,1.08800,1.09106,1.08249,loss,-1.0,95.72,-95.72,9476.46,2024-01-23 00:00,,,
2024-01-23 14:00,2024-01-24 14:00,EURUSD,short,1.08657,1.09106,1.07849,loss,-1.0,94.76,-94.76,9381.69,2024-01-23 13:00,,,
2024-02-05 15:00,2024-03-06 16:00,EURUSD,short,1.07416,1.08986,1.04590,loss,-1.0,93.82,-93.82,9287.88,2024-02-05 14:00,,,
2024-03-07 09:00,2024-03-08 14:00,EURUSD,long,1.08883,1.08394,1.09763,win,1.8,92.88,167.18,9358.37,2024-03-06 16:00,,yes,
2024-03-08 15:00,2024-03-18 18:00,EURUSD,long,1.09557,1.08669,1.11155,loss,-1.0,93.58,-93.58,9264.79,2024-03-08 14:00,,,
2024-03-18 21:00,2024-03-21 09:00,EURCHF,long,0.96548,0.96049,0.97446,win,1.8,91.69,165.03,9235.92,2024-03-18 20:00,,yes,
2024-03-20 22:00,2024-04-04 07:00,AUDCHF,long,0.58400,0.57725,0.59615,win,1.8,90.71,163.28,9471.42,2024-03-20 21:00,,yes,
2024-03-26 15:00,2024-04-12 13:00,EURCHF,long,0.97878,0.96900,0.99638,loss,-1.0,92.36,-92.36,9284.34,2024-03-26 12:00,,,
2024-03-27 03:00,2024-04-01 15:00,EURUSD,short,1.08243,1.08654,1.07503,win,1.8,92.36,166.25,9402.16,2024-03-27 02:00,,yes,
2024-04-02 05:00,2024-04-03 15:00,EURUSD,short,1.07321,1.08071,1.05971,loss,-1.0,94.02,-94.02,9308.14,2024-04-02 04:00,,,
2024-04-09 15:00,2024-04-12 13:00,AUDCHF,long,0.59863,0.59121,0.61199,loss,-1.0,94.71,-94.71,9376.70,2024-04-09 14:00,,,
2024-04-10 15:00,2024-05-15 21:00,EURUSD,short,1.07641,1.08861,1.05445,loss,-1.0,94.71,-94.71,9311.64,2024-04-10 14:00,,,
2024-04-15 19:00,2024-04-19 02:00,AUDCHF,short,0.58871,0.59333,0.58039,win,1.8,92.84,167.12,9451.46,2024-04-15 18:00,,yes,
2024-04-15 20:00,2024-04-24 01:00,AUDUSD,short,0.64427,0.64943,0.63498,loss,-1.0,92.84,-92.84,9333.37,2024-04-15 19:00,,,
2024-04-16 09:00,2024-04-19 03:00,EURCHF,short,0.96835,0.97414,0.95793,win,1.8,92.84,167.12,9618.58,2024-04-16 08:00,,yes,
2024-04-19 04:00,2024-04-22 02:00,AUDCHF,short,0.57735,0.58730,0.55944,loss,-1.0,96.19,-96.19,9522.40,2024-04-19 03:00,,,
2024-04-19 04:00,2024-04-22 04:00,EURCHF,short,0.96208,0.97243,0.94345,loss,-1.0,96.19,-96.19,9426.21,2024-04-19 03:00,,,
2024-04-24 02:00,2024-05-03 13:00,AUDUSD,long,0.64933,0.64401,0.65891,win,1.8,93.33,168.00,9501.37,2024-04-24 01:00,,yes,
2024-04-24 08:00,2024-05-22 07:00,EURCHF,long,0.97638,0.96893,0.98979,win,1.8,93.33,168.00,9648.95,2024-04-24 07:00,,yes,
2024-05-07 02:00,2024-07-25 13:00,AUDUSD,long,0.66385,0.65160,0.68590,loss,-1.0,95.01,-95.01,9160.70,2024-05-07 01:00,,,
2024-05-07 05:00,2024-05-07 08:00,AUDCHF,long,0.60051,0.59768,0.60560,loss,-1.0,95.01,-95.01,9406.35,2024-05-07 00:00,,,
2024-05-14 00:00,2024-05-17 08:00,AUDCHF,long,0.60021,0.59715,0.60572,win,1.8,94.06,169.31,9480.95,2024-05-13 23:00,,yes,
2024-05-16 02:00,2024-06-09 22:00,EURUSD,long,1.08851,1.07661,1.10993,loss,-1.0,93.12,-93.12,9365.49,2024-05-15 23:00,,,
2024-05-22 04:00,2024-05-22 19:00,AUDCHF,long,0.60794,0.60525,0.61278,loss,-1.0,94.81,-94.81,9554.14,2024-05-22 03:00,,,
2024-05-24 12:00,2024-05-29 15:00,EURCHF,long,0.99155,0.98806,0.99783,loss,-1.0,95.54,-95.54,9458.60,2024-05-24 11:00,,,
2024-05-30 22:00,2024-07-24 20:00,AUDCHF,short,0.59922,0.60844,0.58262,win,1.8,94.59,170.25,9255.71,2024-05-30 21:00,,yes,
2024-06-11 13:00,2024-07-02 14:00,EURCHF,short,0.96257,0.97128,0.94689,loss,-1.0,93.65,-93.65,9271.83,2024-06-11 12:00,,,
2024-06-11 13:00,2024-07-12 15:00,EURUSD,short,1.07328,1.09033,1.04259,loss,-1.0,93.65,-93.65,9178.18,2024-06-11 12:00,,,
2024-07-02 17:00,2024-07-24 13:00,EURCHF,long,0.97107,0.96087,0.98943,loss,-1.0,92.72,-92.72,9085.46,2024-07-02 16:00,,,
2024-07-14 22:00,2024-07-29 15:00,EURUSD,long,1.08871,1.08045,1.10358,loss,-1.0,91.78,-91.78,9068.92,2024-07-12 15:00,,,
2024-07-24 15:00,2024-08-01 09:00,EURCHF,short,0.96097,0.96928,0.94601,win,1.8,90.85,163.54,9397.35,2024-07-24 13:00,,yes,
2024-07-25 13:00,2024-08-05 07:00,AUDCHF,short,0.57416,0.59191,0.54221,win,1.8,91.61,164.89,9637.76,2024-07-25 10:00,,yes,
2024-07-29 09:00,2024-07-31 02:00,AUDUSD,short,0.65451,0.65695,0.65012,win,1.8,91.61,164.89,9233.81,2024-07-29 08:00,,yes,
2024-07-30 14:00,2024-08-02 13:00,EURUSD,short,1.08029,1.08710,1.06803,loss,-1.0,90.69,-90.69,9306.66,2024-07-30 13:00,,,
2024-07-31 14:00,2024-08-05 06:00,AUDUSD,short,0.65291,0.65634,0.64674,win,1.8,92.34,166.21,9472.87,2024-07-31 02:00,,yes,
2024-08-01 12:00,2024-08-05 07:00,EURCHF,short,0.94687,0.96071,0.92196,win,1.8,93.97,169.15,9806.91,2024-08-01 09:00,,yes,
2024-08-05 14:00,2024-08-07 02:00,AUDUSD,short,0.64867,0.65487,0.63751,loss,-1.0,98.07,-98.07,9708.84,2024-08-05 06:00,,,
2024-08-08 08:00,2024-08-08 13:00,EURUSD,long,1.09367,1.09045,1.09947,loss,-1.0,97.09,-97.09,9611.76,2024-08-08 07:00,,,
2024-08-13 07:00,2024-08-13 10:00,EURUSD,long,1.09394,1.09142,1.09848,loss,-1.0,96.12,-96.12,9515.64,2024-08-13 06:00,,,
2024-08-13 20:00,2024-08-21 18:00,EURUSD,long,1.09985,1.09142,1.11502,win,1.8,95.16,171.28,9686.92,2024-08-13 19:00,,yes,
2024-08-22 09:00,2024-08-28 07:00,EURCHF,short,0.94778,0.95188,0.94040,win,1.8,96.87,174.36,9861.28,2024-08-22 08:00,,yes,
2024-08-23 17:00,2024-08-29 09:00,EURUSD,long,1.11650,1.10971,1.12872,loss,-1.0,96.87,-96.87,9667.55,2024-08-23 15:00,,,
2024-08-27 22:00,2024-08-29 09:00,AUDCHF,short,0.57295,0.57516,0.56897,loss,-1.0,96.87,-96.87,9764.41,2024-08-27 13:00,,,
2024-09-03 08:00,2024-09-11 15:00,AUDUSD,short,0.67515,0.68176,0.66325,win,1.8,96.68,174.02,9918.90,2024-09-03 04:00,,yes,
2024-09-06 04:00,2024-09-11 05:00,AUDCHF,short,0.56776,0.57147,0.56108,win,1.8,96.68,174.02,9744.89,2024-09-06 03:00,,yes,
2024-09-06 08:00,2024-09-06 14:00,EURUSD,long,1.11198,1.10753,1.11999,loss,-1.0,96.68,-96.68,9570.87,2024-09-06 07:00,,,
