exit_date_utc,equity
start,10000.00
2023-10-12 18:00,9900.00
2023-10-24 08:00,9801.00
2023-10-24 09:00,9702.00
2023-10-24 15:00,9751.50
2023-10-26 07:00,9800.26
2023-10-27 09:00,9702.74
2023-10-27 19:00,9604.74
2023-11-02 14:00,9507.71
2023-11-03 16:00,9651.78
2023-11-06 21:00,9556.71
2023-11-07 12:00,9461.63
2023-11-07 15:00,9509.65
2023-11-14 15:00,9414.56
2023-11-15 09:00,9319.46
2023-11-16 14:00,9366.53
2023-11-20 03:00,9271.44
2023-11-27 11:00,9414.08
2023-11-29 12:00,9461.15
2023-11-30 14:00,9508.70
2023-12-01 16:00,9412.65
2023-12-01 19:00,9553.86
2023-12-05 08:00,9459.74
2023-12-05 13:00,9506.81
2023-12-07 09:00,9410.29
2023-12-07 15:00,9315.22
2023-12-07 16:00,9454.29
2023-12-07 17:00,9359.22
2023-12-07 18:00,9498.30
2023-12-08 15:00,9404.19
2023-12-12 01:00,9546.81
2023-12-13 20:00,9451.34
2023-12-13 20:00,9593.82
2023-12-13 21:00,9737.02
2023-12-14 01:00,9642.98
2023-12-18 12:00,9690.71
2023-12-19 09:00,9593.34
2023-12-20 20:00,9641.79
2023-12-21 20:00,9785.70
2023-12-27 15:00,9928.32
2023-12-28 02:00,10072.96
2023-12-28 10:00,9976.53
2024-01-02 03:00,9876.77
2024-01-02 15:00,9778.91
2024-01-03 15:00,9681.05
2024-01-04 11:00,9728.32
2024-01-05 07:00,9630.47
2024-01-18 16:00,9533.18
2024-01-23 07:00,9437.85
2024-01-24 15:00,9343.47
2024-01-24 19:00,9248.14
2024-01-24 22:00,9295.33
2024-01-26 08:00,9200.95
2024-01-29 08:00,9107.52
2024-01-31 00:00,9016.44
2024-02-01 06:00,8926.28
2024-02-01 07:00,8835.20
2024-02-05 00:00,8746.85
2024-02-12 17:00,8879.38
2024-02-13 14:00,8791.91
2024-02-20 16:00,8703.99
2024-02-22 08:00,8616.07
2024-03-04 16:00,8745.31
2024-03-06 16:00,8657.84
2024-03-06 16:00,8700.92
2024-03-07 09:00,8613.46
2024-03-08 14:00,8517.15
2024-03-12 13:00,8560.66
2024-03-14 15:00,8475.05
2024-03-18 20:00,8380.92
2024-03-19 04:00,8294.79
2024-03-19 17:00,8336.26
2024-03-20 01:00,8482.19
2024-03-20 21:00,8382.42
2024-03-21 09:00,8508.14
2024-03-22 21:00,8550.05
2024-03-28 15:00,8592.80
2024-04-01 16:00,8721.05
2024-04-02 23:00,8852.23
2024-04-03 15:00,8765.02
2024-04-04 04:00,8893.91
2024-04-05 16:00,8936.45
2024-04-10 13:00,8981.13
2024-04-12 02:00,9112.61
2024-04-12 07:00,9023.24
2024-04-16 07:00,9071.50
2024-04-17 17:00,8980.79
2024-04-18 03:00,9025.90
2024-04-19 01:00,8939.74
2024-04-19 02:00,8985.10
2024-04-22 01:00,9030.22
2024-04-22 04:00,8940.37
2024-04-22 04:00,8850.51
2024-04-22 17:00,8978.14
2024-04-23 01:00,8888.29
2024-04-23 12:00,8933.21
2024-04-24 14:00,8843.81
2024-04-25 05:00,8978.49
2024-04-26 07:00,9122.94
2024-04-26 09:00,9167.84
2024-04-29 02:00,9293.57
2024-04-30 14:00,9338.24
2024-05-01 21:00,9244.86
2024-05-03 13:00,9289.76
2024-05-03 13:00,9334.23
2024-05-09 10:00,9474.24
2024-05-09 12:00,9381.31
2024-05-09 21:00,9288.37
2024-05-13 22:00,9428.39
2024-05-14 02:00,9570.50
2024-05-15 20:00,9710.51
2024-05-20 02:00,9849.84
2024-05-22 07:00,9993.40
2024-05-22 19:00,10041.95
2024-05-22 21:00,9946.24
2024-05-23 02:00,9847.75
2024-05-23 19:00,9747.81
2024-05-30 05:00,9796.55
2024-05-31 03:00,9841.22
2024-05-31 16:00,9744.11
2024-06-03 15:00,9646.67
2024-06-04 11:00,9695.22
2024-06-05 10:00,9597.78
2024-06-05 15:00,9645.77
2024-06-07 13:00,9549.31
2024-06-07 19:00,9453.82
2024-06-09 22:00,9500.49
2024-06-10 18:00,9404.03
2024-06-12 13:00,9451.78
2024-06-12 14:00,9592.84
2024-06-12 16:00,9640.34
2024-06-13 16:00,9689.08
2024-06-17 19:00,9834.42
2024-06-20 15:00,9736.07
2024-06-21 15:00,9638.71
2024-06-21 15:00,9781.95
2024-06-21 16:00,9684.59
2024-06-26 09:00,9733.57
2024-06-27 14:00,9782.24
2024-06-28 14:00,9830.67
2024-06-28 15:00,9976.32
2024-07-01 07:00,9879.43
2024-07-01 15:00,10025.44
2024-07-03 14:00,10175.08
2024-07-03 15:00,10074.83
2024-07-03 20:00,10224.47
2024-07-05 13:00,10122.23
2024-07-08 09:00,10172.84
2024-07-09 00:00,10323.22
2024-07-11 13:00,10219.99
2024-07-11 13:00,10270.60
2024-07-11 13:00,10425.45
2024-07-12 11:00,10578.81
2024-07-12 13:00,10475.58
2024-07-12 15:00,10381.54
2024-07-15 18:00,10279.30
2024-07-16 21:00,10328.69
2024-07-17 02:00,10485.08
2024-07-19 06:00,10536.98
2024-07-19 14:00,10432.13
2024-07-22 14:00,10478.80
2024-07-23 08:00,10634.53
2024-07-24 13:00,10534.27
2024-07-24 14:00,10693.79
2024-07-24 14:00,10850.27
2024-07-24 20:00,11007.55
2024-07-25 08:00,11164.82
2024-07-29 15:00,11061.01
2024-07-29 15:00,11220.53
2024-07-30 07:00,11108.88
2024-07-31 02:00,11268.40
2024-07-31 14:00,11156.19
2024-08-01 02:00,11322.82
2024-08-01 09:00,11219.01
2024-08-01 15:00,11377.02
2024-08-02 15:00,11263.25
2024-08-04 23:00,11433.10
2024-08-05 00:00,11595.85
2024-08-05 00:00,11758.60
2024-08-05 05:00,11915.88
2024-08-05 07:00,12084.91
2024-08-05 09:00,12141.79
2024-08-07 10:00,12198.68
2024-08-12 09:00,12254.50
2024-08-12 16:00,12132.51
2024-08-13 00:00,12315.49
2024-08-13 14:00,12194.08
2024-08-16 07:00,12074.92
2024-08-19 15:00,12257.90
2024-08-22 15:00,12319.47
2024-08-22 16:00,12196.89
2024-08-23 09:00,12380.76
2024-08-23 15:00,12442.67
2024-08-27 15:00,12626.54
2024-08-28 16:00,12810.40
2024-08-28 17:00,12685.98
2024-08-29 02:00,12748.19
2024-08-29 15:00,12625.61
2024-09-02 14:00,12508.03
2024-09-06 13:00,12570.57
2024-09-06 14:00,12445.49
2024-09-06 15:00,12508.03
2024-09-06 16:00,12382.32
2024-09-11 06:00,12258.50
2024-09-11 11:00,12320.41
2024-09-11 15:00,12194.14
2024-09-12 05:00,12070.32
2024-09-12 18:00,11947.12
2024-09-12 20:00,11823.91
2024-09-13 14:00,12007.79
2024-09-16 09:00,12070.33
2024-09-18 19:00,11945.25
2024-09-19 01:00,12007.79
2024-09-24 15:00,11887.71
2024-09-24 21:00,12067.83
2024-09-25 17:00,12127.87
2024-09-25 22:00,12187.91
2024-09-26 12:00,12368.02
2024-09-26 16:00,12427.46
2024-09-27 05:00,12486.25
2024-09-27 19:00,12366.18
2024-10-02 11:00,12241.31
2024-10-03 08:00,12121.24
2024-10-04 13:00,11996.37
2024-10-04 13:00,11878.79
2024-10-04 13:00,11939.39
2024-10-04 13:00,11818.72
2024-10-07 13:00,11695.05
2024-10-14 14:00,11753.53
2024-10-15 06:00,11635.99
2024-10-15 17:00,11519.63
2024-10-16 07:00,11403.27
2024-10-16 14:00,11462.37
2024-10-17 02:00,11519.97
2024-10-21 03:00,11405.34
2024-10-22 05:00,11462.37
2024-10-22 21:00,11647.86
2024-10-23 18:00,11532.66
2024-10-25 13:00,11416.18
