time,open,high,low,close,#1,#2,#3,#5
2026-06-15T22:00:00+01:00,0.921,0.92155,0.92046,0.92099,0.921,0.922,0.91099,0.93155
2026-06-16T02:00:00+01:00,0.92101,0.92148,0.92086,0.92134,0.921,0.922,0.91099,0.93155
2026-06-16T06:00:00+01:00,0.92134,0.9223,0.92098,0.9222,0.921,0.922,0.91099,0.93155
2026-06-16T10:00:00+01:00,0.9222,0.92263,0.92188,0.92222,0.921,0.922,0.91099,0.93155
2026-06-16T14:00:00+01:00,0.92221,0.92267,0.92,0.92058,0.921,0.922,0.91099,0.93155
2026-06-16T18:00:00+01:00,0.92058,0.92101,0.92041,0.92075,0.921,0.922,0.91099,0.93155
2026-06-16T22:00:00+01:00,0.92067,0.92104,0.92044,0.92049,0.92067,0.922,0.91099,0.93155
2026-06-17T02:00:00+01:00,0.92048,0.9206,0.91975,0.91981,0.92067,0.922,0.91099,0.93155
2026-06-17T06:00:00+01:00,0.91982,0.91982,0.91809,0.91879,0.92067,0.922,0.91099,0.93155
2026-06-17T10:00:00+01:00,0.91878,0.91948,0.91816,0.91933,0.92067,0.922,0.91099,0.93155
2026-06-17T14:00:00+01:00,0.91934,0.91972,0.91903,0.91952,0.92067,0.922,0.91099,0.93155
2026-06-17T18:00:00+01:00,0.91952,0.92036,0.91896,0.91988,0.92067,0.922,0.91099,0.93155
2026-06-17T22:00:00+01:00,0.9198,0.92026,0.91954,0.91992,0.9198,0.922,0.91099,0.93155
2026-06-18T02:00:00+01:00,0.91991,0.92044,0.91974,0.92011,0.9198,0.922,0.91099,0.93155
2026-06-18T06:00:00+01:00,0.92011,0.9222,0.91972,0.92143,0.9198,0.922,0.91099,0.93155
2026-06-18T10:00:00+01:00,0.92142,0.92206,0.92074,0.92175,0.9198,0.922,0.91099,0.93155
2026-06-18T14:00:00+01:00,0.92174,0.92256,0.9211,0.92244,0.9198,0.922,0.91099,0.93155
2026-06-18T18:00:00+01:00,0.92244,0.9233,0.9215,0.92196,0.9198,0.922,0.91099,0.93155
2026-06-18T22:00:00+01:00,0.92194,0.9226,0.92178,0.92234,0.92194,0.922,0.91099,0.93155
2026-06-19T02:00:00+01:00,0.92235,0.924,0.92211,0.92389,0.92194,0.922,0.91099,0.93155
2026-06-19T06:00:00+01:00,0.92389,0.92472,0.92288,0.9238,0.92194,0.922,0.91099,0.93155
2026-06-19T10:00:00+01:00,0.92377,0.9256,0.92318,0.92509,0.92194,0.922,0.91099,0.93155
2026-06-19T14:00:00+01:00,0.92506,0.92647,0.92505,0.92618,0.92194,0.922,0.91099,0.93155
2026-06-19T18:00:00+01:00,0.92612,0.92626,0.92557,0.92572,0.92194,0.922,0.91099,0.93155
2026-06-21T22:00:00+01:00,0.92568,0.92666,0.92515,0.92639,0.92568,0.92568,0.91099,0.93155
2026-06-22T02:00:00+01:00,0.92636,0.92656,0.92566,0.92622,0.92568,0.92568,0.91099,0.93155
2026-06-22T06:00:00+01:00,0.92622,0.92634,0.92502,0.92518,0.92568,0.92568,0.91099,0.93155
2026-06-22T10:00:00+01:00,0.92516,0.92618,0.92496,0.92608,0.92568,0.92568,0.91099,0.93155
2026-06-22T14:00:00+01:00,0.92608,0.92609,0.92422,0.92478,0.92568,0.92568,0.91099,0.93155
2026-06-22T18:00:00+01:00,0.92476,0.92498,0.92378,0.92411,0.92568,0.92568,0.91099,0.93155
2026-06-22T22:00:00+01:00,0.92406,0.92439,0.92381,0.92394,0.92406,0.92568,0.91099,0.93155
2026-06-23T02:00:00+01:00,0.92394,0.92428,0.92381,0.92418,0.92406,0.92568,0.91099,0.93155
2026-06-23T06:00:00+01:00,0.9242,0.92434,0.9231,0.92383,0.92406,0.92568,0.91099,0.93155
2026-06-23T10:00:00+01:00,0.92384,0.92438,0.92158,0.92166,0.92406,0.92568,0.91099,0.93155
2026-06-23T14:00:00+01:00,0.92168,0.92202,0.92053,0.92201,0.92406,0.92568,0.91099,0.93155
2026-06-23T18:00:00+01:00,0.92201,0.92224,0.92126,0.92147,0.92406,0.92568,0.91099,0.93155
2026-06-23T22:00:00+01:00,0.9219,0.9219,0.9211,0.92152,0.9219,0.92568,0.91099,0.93155
