time,open,high,low,close,#1,#2,#3,#5
2026-04-06T22:00:00+01:00,1.15414,1.1548,1.15242,1.15383,1.15414,1.15238,1.1554,1.17498
2026-04-07T06:00:00+01:00,1.15385,1.15756,1.15302,1.15606,1.15414,1.15238,1.1554,1.17498
2026-04-07T14:00:00+01:00,1.15604,1.16052,1.1556,1.15976,1.15414,1.15238,1.1554,1.17498
2026-04-07T22:00:00+01:00,1.15962,1.1697,1.15889,1.16763,1.15962,1.15238,1.1554,1.17498
2026-04-08T06:00:00+01:00,1.16764,1.17182,1.16689,1.17141,1.15962,1.15238,1.1554,1.17498
2026-04-08T14:00:00+01:00,1.1714,1.17218,1.16434,1.16622,1.15962,1.15238,1.1554,1.17498
2026-04-08T22:00:00+01:00,1.16615,1.16712,1.16504,1.16664,1.16615,1.15238,1.1554,1.17498
2026-04-09T06:00:00+01:00,1.16665,1.169,1.16544,1.1686,1.16615,1.15238,1.1554,1.17498
2026-04-09T14:00:00+01:00,1.16861,1.17234,1.16742,1.1699,1.16615,1.15238,1.1554,1.17498
2026-04-09T22:00:00+01:00,1.17021,1.17026,1.16854,1.1692,1.17021,1.15238,1.1554,1.17498
2026-04-10T06:00:00+01:00,1.16922,1.17258,1.16774,1.17209,1.17021,1.15238,1.1554,1.17498
2026-04-10T14:00:00+01:00,1.17206,1.17396,1.17138,1.1725,1.17021,1.15238,1.1554,1.17498
2026-04-12T22:00:00+01:00,1.16666,1.16902,1.1664,1.16862,1.16666,1.16666,1.1554,1.17498
2026-04-13T06:00:00+01:00,1.16862,1.17002,1.1678,1.16984,1.16666,1.16666,1.1554,1.17498
2026-04-13T14:00:00+01:00,1.16986,1.1766,1.16964,1.17588,1.16666,1.16666,1.1554,1.17498
2026-04-13T22:00:00+01:00,1.17576,1.177,1.17554,1.17669,1.17576,1.16666,1.1554,1.17498
2026-04-14T06:00:00+01:00,1.17668,1.18064,1.17582,1.18046,1.17576,1.16666,1.1554,1.17498
2026-04-14T14:00:00+01:00,1.18046,1.18112,1.17875,1.1796,1.17576,1.16666,1.1554,1.17498
2026-04-14T22:00:00+01:00,1.17966,1.1802,1.1779,1.17886,1.17966,1.16666,1.1554,1.17498
2026-04-15T06:00:00+01:00,1.17886,1.17993,1.1772,1.17882,1.17966,1.16666,1.1554,1.17498
2026-04-15T14:00:00+01:00,1.17881,1.1808,1.17842,1.17994,1.17966,1.16666,1.1554,1.17498
2026-04-15T22:00:00+01:00,1.18002,1.18239,1.1797,1.18094,1.18002,1.16666,1.1554,1.17498
2026-04-16T06:00:00+01:00,1.18094,1.18101,1.17726,1.17816,1.18002,1.16666,1.1554,1.17498
2026-04-16T14:00:00+01:00,1.17817,1.17872,1.17669,1.17826,1.18002,1.16666,1.1554,1.17498
