time,open,high,low,close,#1,#2,#3,#5
2026-06-15T22:00:00+01:00,0.7073,0.7075,0.70668,0.70712,0.7073,0.70436,0.71711,0.66717
2026-06-16T02:00:00+01:00,0.70713,0.70736,0.70454,0.70506,0.7073,0.70436,0.71711,0.66717
2026-06-16T06:00:00+01:00,0.70508,0.70694,0.70421,0.70682,0.7073,0.70436,0.71711,0.66717
2026-06-16T10:00:00+01:00,0.7068,0.70788,0.70632,0.70693,0.7073,0.70436,0.71711,0.66717
2026-06-16T14:00:00+01:00,0.70693,0.70798,0.70656,0.70736,0.7073,0.70436,0.71711,0.66717
2026-06-16T18:00:00+01:00,0.70737,0.70744,0.70652,0.70671,0.7073,0.70436,0.71711,0.66717
2026-06-16T22:00:00+01:00,0.7068,0.70705,0.70639,0.7069,0.7068,0.70436,0.71711,0.66717
2026-06-17T02:00:00+01:00,0.7069,0.70724,0.70598,0.70612,0.7068,0.70436,0.71711,0.66717
2026-06-17T06:00:00+01:00,0.70611,0.70648,0.70544,0.70614,0.7068,0.70436,0.71711,0.66717
2026-06-17T10:00:00+01:00,0.70612,0.70654,0.70568,0.70648,0.7068,0.70436,0.71711,0.66717
2026-06-17T14:00:00+01:00,0.70648,0.70736,0.7061,0.70722,0.7068,0.70436,0.71711,0.66717
2026-06-17T18:00:00+01:00,0.70722,0.70754,0.69951,0.70136,0.7068,0.70436,0.71711,0.66717
2026-06-17T22:00:00+01:00,0.70155,0.70321,0.70126,0.70228,0.70155,0.70436,0.71711,0.66717
2026-06-18T02:00:00+01:00,0.7023,0.70416,0.70225,0.70342,0.70155,0.70436,0.71711,0.66717
2026-06-18T06:00:00+01:00,0.70343,0.70404,0.70104,0.70119,0.70155,0.70436,0.71711,0.66717
2026-06-18T10:00:00+01:00,0.7012,0.70204,0.7001,0.70182,0.70155,0.70436,0.71711,0.66717
2026-06-18T14:00:00+01:00,0.7018,0.70377,0.70132,0.70192,0.70155,0.70436,0.71711,0.66717
2026-06-18T18:00:00+01:00,0.70192,0.70252,0.70076,0.7014,0.70155,0.70436,0.71711,0.66717
2026-06-18T22:00:00+01:00,0.702,0.70233,0.70108,0.70122,0.702,0.70436,0.71711,0.66717
2026-06-19T02:00:00+01:00,0.70122,0.70134,0.6991,0.69928,0.702,0.70436,0.71711,0.66717
2026-06-19T06:00:00+01:00,0.69928,0.70198,0.69895,0.70191,0.702,0.70436,0.71711,0.66717
2026-06-19T10:00:00+01:00,0.70192,0.70244,0.70101,0.70216,0.702,0.70436,0.71711,0.66717
2026-06-19T14:00:00+01:00,0.70218,0.70222,0.70076,0.70084,0.702,0.70436,0.71711,0.66717
2026-06-19T18:00:00+01:00,0.70088,0.70168,0.70074,0.70138,0.702,0.70436,0.71711,0.66717
2026-06-21T22:00:00+01:00,0.7011,0.70156,0.69991,0.70124,0.7011,0.7011,0.71711,0.66717
2026-06-22T02:00:00+01:00,0.70126,0.70194,0.70001,0.70046,0.7011,0.7011,0.71711,0.66717
2026-06-22T06:00:00+01:00,0.70045,0.7011,0.6994,0.69956,0.7011,0.7011,0.71711,0.66717
2026-06-22T10:00:00+01:00,0.6996,0.70122,0.69956,0.7007,0.7011,0.7011,0.71711,0.66717
2026-06-22T14:00:00+01:00,0.70072,0.70138,0.69966,0.70025,0.7011,0.7011,0.71711,0.66717
2026-06-22T18:00:00+01:00,0.70026,0.70039,0.69952,0.70008,0.7011,0.7011,0.71711,0.66717
2026-06-22T22:00:00+01:00,0.7004,0.70053,0.69828,0.69887,0.7004,0.7011,0.71711,0.66717
2026-06-23T02:00:00+01:00,0.69892,0.69904,0.69654,0.6967,0.7004,0.7011,0.71711,0.66717
2026-06-23T06:00:00+01:00,0.69672,0.69688,0.69422,0.69466,0.7004,0.7011,0.71711,0.66717
2026-06-23T10:00:00+01:00,0.69467,0.696,0.69316,0.69366,0.7004,0.7011,0.71711,0.66717
2026-06-23T14:00:00+01:00,0.69367,0.69418,0.69168,0.69178,0.7004,0.7011,0.71711,0.66717
2026-06-23T18:00:00+01:00,0.69177,0.6919,0.6907,0.69164,0.7004,0.7011,0.71711,0.66717
2026-06-23T22:00:00+01:00,0.69177,0.69221,0.69105,0.6919,0.69177,0.7011,0.71711,0.66717
2026-06-24T02:00:00+01:00,0.69191,0.69236,0.69016,0.691,0.69177,0.7011,0.71711,0.66717
2026-06-24T06:00:00+01:00,0.69099,0.69186,0.68922,0.68975,0.69177,0.7011,0.71711,0.66717
2026-06-24T10:00:00+01:00,0.68974,0.69014,0.68843,0.68906,0.69177,0.7011,0.71711,0.66717
2026-06-24T14:00:00+01:00,0.68904,0.69064,0.68862,0.69018,0.69177,0.7011,0.71711,0.66717
