time,open,high,low,close,#1,#2,#3,#5
2026-06-15T22:00:00+01:00,0.56166,0.56219,0.56147,0.56176,0.56166,0.56104,0.56037,0.52902
2026-06-16T02:00:00+01:00,0.56178,0.56187,0.56069,0.56102,0.56166,0.56104,0.56037,0.52902
2026-06-16T06:00:00+01:00,0.56102,0.56173,0.56032,0.56162,0.56166,0.56104,0.56037,0.52902
2026-06-16T10:00:00+01:00,0.5616,0.56218,0.56153,0.56203,0.56166,0.56104,0.56037,0.52902
2026-06-16T14:00:00+01:00,0.56204,0.5624,0.5606,0.56072,0.56166,0.56104,0.56037,0.52902
2026-06-16T18:00:00+01:00,0.56069,0.56098,0.56042,0.5605,0.56166,0.56104,0.56037,0.52902
2026-06-16T22:00:00+01:00,0.56057,0.5608,0.56016,0.56022,0.56057,0.56104,0.56037,0.52902
2026-06-17T02:00:00+01:00,0.56022,0.56038,0.55925,0.55931,0.56057,0.56104,0.56037,0.52902
2026-06-17T06:00:00+01:00,0.55932,0.55942,0.55848,0.55918,0.56057,0.56104,0.56037,0.52902
2026-06-17T10:00:00+01:00,0.55917,0.56,0.55884,0.5598,0.56057,0.56104,0.56037,0.52902
2026-06-17T14:00:00+01:00,0.55982,0.56105,0.5598,0.56099,0.56057,0.56104,0.56037,0.52902
2026-06-17T18:00:00+01:00,0.56102,0.56179,0.56004,0.5609,0.56057,0.56104,0.56037,0.52902
2026-06-17T22:00:00+01:00,0.56099,0.56154,0.56051,0.56101,0.56099,0.56104,0.56037,0.52902
2026-06-18T02:00:00+01:00,0.56101,0.56232,0.561,0.56166,0.56099,0.56104,0.56037,0.52902
2026-06-18T06:00:00+01:00,0.56166,0.56331,0.56159,0.56267,0.56099,0.56104,0.56037,0.52902
2026-06-18T10:00:00+01:00,0.56264,0.5642,0.56246,0.56402,0.56099,0.56104,0.56037,0.52902
2026-06-18T14:00:00+01:00,0.56398,0.5648,0.56378,0.5647,0.56099,0.56104,0.56037,0.52902
2026-06-18T18:00:00+01:00,0.56471,0.56508,0.56422,0.56437,0.56099,0.56104,0.56037,0.52902
2026-06-18T22:00:00+01:00,0.5648,0.56549,0.56416,0.56426,0.5648,0.56104,0.56037,0.52902
2026-06-19T02:00:00+01:00,0.56426,0.56529,0.56393,0.56528,0.5648,0.56104,0.56037,0.52902
2026-06-19T06:00:00+01:00,0.56532,0.56626,0.56522,0.56559,0.5648,0.56104,0.56037,0.52902
2026-06-19T10:00:00+01:00,0.5656,0.56628,0.56516,0.56626,0.5648,0.56104,0.56037,0.52902
2026-06-19T14:00:00+01:00,0.56628,0.56664,0.56582,0.56596,0.5648,0.56104,0.56037,0.52902
2026-06-19T18:00:00+01:00,0.56597,0.56616,0.56534,0.56589,0.5648,0.56104,0.56037,0.52902
2026-06-21T22:00:00+01:00,0.5661,0.5667,0.56554,0.56652,0.5661,0.5661,0.56037,0.52902
2026-06-22T02:00:00+01:00,0.56648,0.56684,0.5658,0.5663,0.5661,0.5661,0.56037,0.52902
2026-06-22T06:00:00+01:00,0.56632,0.56654,0.56522,0.56522,0.5661,0.5661,0.56037,0.52902
2026-06-22T10:00:00+01:00,0.56518,0.56662,0.56507,0.56649,0.5661,0.5661,0.56037,0.52902
2026-06-22T14:00:00+01:00,0.5665,0.5673,0.56592,0.5665,0.5661,0.5661,0.56037,0.52902
2026-06-22T18:00:00+01:00,0.56649,0.56664,0.56595,0.56608,0.5661,0.5661,0.56037,0.52902
2026-06-22T22:00:00+01:00,0.56665,0.56675,0.56494,0.56506,0.56665,0.5661,0.56037,0.52902
2026-06-23T02:00:00+01:00,0.56507,0.56522,0.56368,0.56378,0.56665,0.5661,0.56037,0.52902
2026-06-23T06:00:00+01:00,0.56381,0.56382,0.5619,0.56252,0.56665,0.5661,0.56037,0.52902
2026-06-23T10:00:00+01:00,0.56254,0.56362,0.56109,0.56134,0.56665,0.5661,0.56037,0.52902
2026-06-23T14:00:00+01:00,0.56134,0.56172,0.56026,0.56047,0.56665,0.5661,0.56037,0.52902
2026-06-23T18:00:00+01:00,0.5605,0.5606,0.55969,0.55996,0.56665,0.5661,0.56037,0.52902
2026-06-23T22:00:00+01:00,0.56032,0.56061,0.55954,0.56047,0.56032,0.5661,0.56037,0.52902
2026-06-24T02:00:00+01:00,0.56046,0.5609,0.55942,0.56023,0.56032,0.5661,0.56037,0.52902
2026-06-24T06:00:00+01:00,0.56025,0.56092,0.55961,0.55976,0.56032,0.5661,0.56037,0.52902
2026-06-24T10:00:00+01:00,0.55975,0.5608,0.5593,0.56062,0.56032,0.5661,0.56037,0.52902
