time,open,high,low,close
2023-08-30,15425.435,15483.84,15336.92,15473.505
2023-08-31,15474.415,15572.1,15422.36,15516.775
2023-09-01,15502.725,15630.415,15426.845,15493.99
2023-09-04,15495.875,15553.04,15473.355,15500.699
2023-09-05,15504.11,15559.395,15394.776,15497.49
2023-09-06,15485.395,15505.625,15287.82,15366.666
2023-09-07,15368.935,15376.5,15139.055,15262.395
2023-09-08,15272.375,15376.325,15209.455,15302.47
2023-09-11,15292.42,15483.83,15286.431,15462.99
2023-09-12,15448.575,15466.52,15278.1,15298.315
2023-09-13,15300.395,15417.29,15202.971,15366.4
2023-09-14,15366.425,15515.485,15333.471,15493.98
2023-09-15,15476.44,15522.49,15170.985,15209.975
2023-09-18,15195.115,15270.505,15144.871,15239
2023-09-19,15238.435,15254.27,15065.67,15202.505
2023-09-20,15194.835,15253.09,14947.491,14953.12
2023-09-21,14968.055,14974.09,14682.105,14689.875
2023-09-22,14692.815,14861.039,14671.555,14719.99
2023-09-25,14718.875,14784.435,14616.21,14778.925
2023-09-26,14781.275,14783.885,14504.49,14565.31
2023-09-27,14565.635,14663.405,14429.29,14612.77
2023-09-28,14615.515,14794.325,14504.29,14710.005
2023-09-29,14721.9,14906.56,14661.365,14741.81
2023-10-02,14828.115,14896.815,14678.36,14846.16
2023-10-03,14836.985,14878.025,14503.996,14577.805
2023-10-04,14564.78,14807.64,14443.995,14764.495
2023-10-05,14758.31,14816.085,14580.165,14720.1
2023-10-06,14720.8,15022.085,14524.55,14995.01
2023-10-09,14877.995,15071.605,14813.76,15058.49
2023-10-10,15054.595,15243.42,15033.591,15141.695
2023-10-11,15142.105,15275.645,15117.196,15274.28
2023-10-12,15273.06,15339.034,15086.77,15188.03
2023-10-13,15195.11,15238.53,14938.68,14982.26
2023-10-16,15001.57,15212.28,14960.971,15180.99
2023-10-17,15179.905,15189.92,14929.395,15113.595
2023-10-18,15117.06,15119.67,14863.596,14946.686
2023-10-19,14939.905,15029.5,14733.5,14736.01
2023-10-20,14745.4,14783.434,14546.359,14546.995
2023-10-23,14593.98,14753.51,14415.491,14637.59
2023-10-24,14650.11,14850.035,14607.971,14748.575
2023-10-25,14732.405,14757.9,14357.4,14397.684
2023-10-26,14335,14373.465,14054.61,14163.415
2023-10-27,14183.5,14326.135,14128.88,14185.005
2023-10-30,14248.13,14395.465,14222.6,14333.851
2023-10-31,14326.41,14421.605,14229.881,14388.505
2023-11-01,14393.11,14679.625,14331.81,14659.79
2023-11-02,14685.325,14930.535,14683.485,14901.305
2023-11-03,14862.885,15150.224,14855.2,15110.84
2023-11-06,15112.385,15180.519,15062.416,15148.075
2023-11-07,15143.585,15337.23,15102.275,15299.364
2023-11-08,15300.79,15344,15214.09,15299.335
2023-11-09,15286.9,15385.625,15169.526,15190.895
2023-11-10,15183.315,15538.389,15140.055,15535.62
2023-11-13,15519.86,15533.015,15397.689,15488
2023-11-14,15496.01,15850.54,15489.115,15828.205
2023-11-15,15828.11,15977.295,15763.885,15774.76
2023-11-16,15782.6,15844.095,15735.305,15824.825
2023-11-17,15836.005,15879.915,15765.375,15825.755
2023-11-20,15840.47,16059.52,15779.656,16022.62
2023-11-21,16033.045,16065.63,15864.365,15926.025
2023-11-22,15915.995,16122.035,15891.36,15990.045
2023-11-23,15997.945,16043.52,15992.26,16019.49
2023-11-24,16033.475,16033.815,15938.56,15974.77
2023-11-27,15965.89,16048.37,15897.535,15967.025
2023-11-28,15967.25,16032.975,15906.88,16012.315
2023-11-29,16013.825,16168.53,15975.95,16006.49
2023-11-30,16007.095,16062.185,15822.165,15935.34
2023-12-01,15919.305,16016.93,15831.945,15997.785
2023-12-04,15994.29,15995.03,15693.56,15829.785
2023-12-05,15831.875,15933.395,15732.96,15887.24
2023-12-06,15870.9,16012.295,15777.665,15787.9
2023-12-07,15793.195,16045.13,15771.766,16004.63
2023-12-08,16001.085,16102.07,15873.005,16076.78
2023-12-11,16077.625,16233.325,16031.255,16226.33
2023-12-12,16224.7,16376.855,16171.83,16373.85
2023-12-13,16372.685,16585.53,16356.17,16553.925
2023-12-14,16568.39,16667.435,16417.555,16528.325
2023-12-15,16524.82,16673.13,16520.455,16608.015
2023-12-18,16615.38,16766.915,16590.42,16709.615
2023-12-19,16711.305,16818.92,16703.065,16810.205
2023-12-20,16816.205,16864.98,16551.105,16562.215
2023-12-21,16589.735,16768.58,16589.505,16747.12
2023-12-22,16755.98,16843.995,16694.605,16771.89
2023-12-26,16792.91,16912.565,16787.53,16887.72
2023-12-27,16885.265,16932.045,16850,16926.9
2023-12-28,16930.85,16970.085,16890.38,16905.08
2023-12-29,16903.035,16944.735,16751.48,16824.435
2024-01-02,16831.11,16852.185,16448.485,16552.865
2024-01-03,16559.65,16561.895,16350.69,16366.81
2024-01-04,16384.89,16421.93,16274.28,16276.885
2024-01-05,16292.585,16417.005,16174.99,16307.995
2024-01-08,16308.385,16653.89,16220.505,16638.32
2024-01-09,16634.025,16717.385,16503.57,16680.295
2024-01-10,16677.985,16831.34,16653.815,16797.58
2024-01-11,16809.115,16908.2,16613.09,16826.81
2024-01-12,16815.595,16904.46,16728.785,16822.31
2024-01-15,16820.11,16885.03,16799.455,16831.1495
2024-01-16,16821.9005,16898.989,16675.9005,16828.8055
2024-01-17,16841.3655,16846.2125,16560.5055,16729.683
2024-01-18,16731.2615,16997.906,16711.361,16976.71
2024-01-19,16989.9945,17335.483,16981.8775,17328.7885
2024-01-22,17344.022,17453.4725,17304.7005,17320.51
2024-01-23,17328.5055,17429.839,17284.378,17407.816
2024-01-24,17433.0215,17668.644,17432.3825,17473.1065
2024-01-25,17497.422,17632.6325,17423.2945,17486.7835
2024-01-26,17450.277,17518.0995,17350.556,17396.0945
2024-01-29,17387.1115,17605.2285,17346.2825,17587.311
2024-01-30,17597.951,17625.2015,17413.8105,17458.573
2024-01-31,17306.3275,17382.017,17119.394,17165.427
2024-02-01,17180.867,17458.5,17165.9455,17448.9835
2024-02-02,17491.9555,17684.711,17372.1785,17632.2275
2024-02-05,17608.084,17655.7945,17465.967,17612.0955
2024-02-06,17615.7235,17680.8335,17473.7655,17557.622
2024-02-07,17561.517,17785.8615,17544.4105,17764.605
2024-02-08,17769.3065,17816.272,17710.3105,17776.205
2024-02-09,17780.456,17989.2285,17771.778,17948.4005
2024-02-12,17961.095,18044.1,17843.96,17847.189
2024-02-13,17849.399,17887.6215,17475.5055,17615.1105
2024-02-14,17631.272,17814.7115,17597.2945,17791.605
2024-02-15,17801.184,17902.0165,17716.5125,17883.905
2024-02-16,17886.5115,17961.122,17653.1725,17660.118
2024-02-19,17671.222,17748.1495,17671.1055,17729.5835
2024-02-20,17731.438,17731.438,17393.794,17523
2024-02-21,17514.616,17531.706,17314.5,17471.033
2024-02-22,17648.9115,18035.8725,17622.8565,17970.473
2024-02-23,17972.473,18095.283,17897.2725,17912.2615
2024-02-26,17917.127,18015.5055,17875.1,17916.544
2024-02-27,17908.389,17997.2665,17865.6105,17976.1825
2024-02-28,17973.8005,17975.8,17827.884,17831.9885
2024-02-29,17826.549,18069.029,17787.089,18022.1835
2024-03-01,18034.8495,18336.1615,17992.495,18287.722
2024-03-04,18302.705,18341.5665,18203.583,18206.984
2024-03-05,18210.295,18220.289,17802.718,17934.633
2024-03-06,17956.1895,18148.1,17914.4605,18010.923
2024-03-07,18023.4005,18337.7065,17893.7885,18242.489
2024-03-08,18266.311,18418.817,17995.711,18043.9115
2024-03-11,17985.3665,18039.833,17875.411,17968.105
2024-03-12,17989.022,18229.1285,17915.077,18205.578
2024-03-13,18206.712,18247.088,18027.293,18090.567
2024-03-14,18090.028,18175.572,17911.6945,18010.2345
2024-03-15,18004.4115,18074.784,17759.916,17827.195
2024-03-18,17847.178,18136.2385,17818.9275,17985.8615
2024-03-19,17964,18041.8165,17806.794,18028.262
2024-03-20,18021.4005,18292.3165,17978.8785,18284.2055
2024-03-21,18291.128,18466.4115,18290.689,18333.2945
