time,open,high,low,close
2023-08-28T10:00:00+01:00,1.84406,1.84526,1.84284,1.84421
2023-08-28T14:00:00+01:00,1.8442,1.84601,1.84253,1.84514
2023-08-28T18:00:00+01:00,1.84513,1.84709,1.84431,1.84662
2023-08-28T22:00:00+01:00,1.84676,1.8476,1.84538,1.84742
2023-08-29T02:00:00+01:00,1.84743,1.84916,1.84627,1.84913
2023-08-29T06:00:00+01:00,1.84914,1.8499,1.84613,1.84777
2023-08-29T10:00:00+01:00,1.84777,1.85268,1.84665,1.85136
2023-08-29T14:00:00+01:00,1.85137,1.8516,1.84074,1.84158
2023-08-29T18:00:00+01:00,1.84158,1.84488,1.84076,1.84442
2023-08-29T22:00:00+01:00,1.84442,1.84655,1.84349,1.84444
2023-08-30T02:00:00+01:00,1.84447,1.84707,1.84401,1.84578
2023-08-30T06:00:00+01:00,1.84578,1.85221,1.84445,1.85079
2023-08-30T10:00:00+01:00,1.85082,1.85556,1.85027,1.8546
2023-08-30T14:00:00+01:00,1.85457,1.85865,1.85146,1.85778
2023-08-30T18:00:00+01:00,1.85779,1.86077,1.85743,1.8605
2023-08-30T22:00:00+01:00,1.86049,1.86083,1.8564,1.85806
2023-08-31T02:00:00+01:00,1.85806,1.85813,1.85428,1.85615
2023-08-31T06:00:00+01:00,1.85615,1.85752,1.85111,1.85294
2023-08-31T10:00:00+01:00,1.85291,1.85302,1.8472,1.85035
2023-08-31T14:00:00+01:00,1.85034,1.85312,1.84085,1.84249
2023-08-31T18:00:00+01:00,1.84253,1.84495,1.84112,1.8445
2023-08-31T22:00:00+01:00,1.84451,1.84514,1.84266,1.84336
2023-09-01T02:00:00+01:00,1.84329,1.8437,1.84097,1.84319
2023-09-01T06:00:00+01:00,1.84318,1.84564,1.84046,1.84383
2023-09-01T10:00:00+01:00,1.84382,1.84519,1.83541,1.83698
2023-09-01T14:00:00+01:00,1.83698,1.8438,1.83599,1.83986
2023-09-01T18:00:00+01:00,1.83985,1.84166,1.83942,1.84102
2023-09-03T22:00:00+01:00,1.8414,1.84237,1.83846,1.84105
2023-09-04T02:00:00+01:00,1.84105,1.84272,1.84041,1.84269
2023-09-04T06:00:00+01:00,1.84272,1.84992,1.84262,1.84981
2023-09-04T10:00:00+01:00,1.84983,1.85014,1.84784,1.84901
