exit_date_utc,equity
start,10000.00
2023-09-08 15:00,9900.00
2023-09-14 13:00,9801.00
2023-09-15 09:00,9801.00
2023-09-20 11:00,9997.02
2023-09-20 19:00,9997.02
2023-09-20 20:00,9897.05
2023-09-22 09:00,10094.99
2023-09-25 14:00,9994.04
2023-09-26 07:00,9894.10
2023-09-26 09:00,9795.16
2023-09-26 13:00,9696.22
2023-09-27 04:00,9599.26
2023-09-27 07:00,9599.26
2023-09-27 08:00,9503.26
2023-09-27 14:00,9408.23
2023-09-27 21:00,9596.40
2023-09-28 08:00,9500.43
2023-09-28 14:00,9500.43
2023-10-02 18:00,9500.43
2023-10-03 12:00,9690.44
2023-10-03 12:00,9880.45
2023-10-03 19:00,9781.64
2023-10-06 16:00,9683.83
2023-10-12 08:00,9683.83
2023-10-16 02:00,9586.99
2023-10-18 14:00,9778.73
2023-10-18 15:00,9974.30
2023-10-19 01:00,10173.79
2023-10-19 02:00,10373.28
2023-10-19 09:00,10269.54
2023-10-19 13:00,10166.85
2023-10-20 08:00,10370.19
2023-10-20 13:00,10266.48
2023-10-23 12:00,10266.48
2023-10-23 12:00,10163.82
2023-10-25 23:00,10367.09
2023-10-26 06:00,10263.42
2023-10-30 13:00,10263.42
2023-10-30 17:00,10263.42
2023-10-31 16:00,10468.69
2023-10-31 19:00,10364.01
2023-10-31 22:00,10364.01
2023-11-01 11:00,10261.37
2023-11-01 15:00,10466.60
2023-11-03 01:00,10361.93
2023-11-03 10:00,10361.93
2023-11-03 13:00,10569.17
2023-11-03 15:00,10569.17
2023-11-03 20:00,10463.48
2023-11-06 14:00,10357.79
2023-11-06 16:00,10253.15
2023-11-07 10:00,10147.46
2023-11-09 12:00,10045.99
2023-11-09 19:00,9945.53
2023-11-10 11:00,9845.07
2023-11-13 01:00,9746.62
2023-11-13 12:00,9746.62
2023-11-13 16:00,9649.15
2023-11-14 09:00,9649.15
2023-11-14 14:00,9649.15
2023-11-14 20:00,9552.66
2023-11-14 22:00,9552.66
2023-11-14 23:00,9552.66
2023-11-15 01:00,9457.13
2023-11-15 14:00,9362.56
2023-11-20 03:00,9549.81
2023-11-20 05:00,9737.06
2023-11-20 06:00,9643.44
2023-11-20 16:00,9547.00
2023-11-21 01:00,9451.53
2023-11-21 02:00,9642.47
2023-11-21 07:00,9546.05
2023-11-21 19:00,9450.58
2023-11-23 10:00,9356.07
2023-11-24 02:00,9356.07
2023-11-24 19:00,9543.19
2023-11-26 23:00,9447.76
2023-11-27 09:00,9352.33
2023-11-27 19:00,9539.38
2023-11-28 01:00,9726.50
2023-11-28 03:00,9921.03
2023-11-28 08:00,9821.82
2023-11-29 09:00,9723.60
2023-11-29 12:00,9625.38
2023-11-30 10:00,9625.38
2023-12-04 04:00,9529.13
2023-12-06 14:00,9529.13
2023-12-07 07:00,9433.84
2023-12-07 08:00,9339.50
2023-12-08 16:00,9339.50
2023-12-13 16:00,9246.10
2023-12-14 09:00,9149.85
2023-12-14 17:00,9058.35
2023-12-18 11:00,9058.35
2023-12-19 15:00,9239.52
2023-12-20 09:00,9147.12
2023-12-20 17:00,9055.65
2023-12-21 12:00,8965.09
2023-12-21 23:00,8965.09
2023-12-22 11:00,9144.40
2023-12-22 13:00,9323.70
2023-12-22 13:00,9323.70
2023-12-22 14:00,9232.25
2023-12-26 14:00,9139.93
2023-12-27 02:00,9048.53
2023-12-27 05:00,9229.50
2023-12-27 05:00,9139.02
2023-12-27 11:00,9139.02
2023-12-28 13:00,9321.80
2023-12-28 13:00,9230.41
2023-12-29 14:00,9230.41
2023-12-29 15:00,9138.10
2024-01-03 22:00,9320.87
2024-01-04 02:00,9227.66
2024-01-08 02:00,9135.38
2024-01-08 17:00,9044.03
2024-01-09 09:00,8953.59
2024-01-12 01:00,8864.05
2024-01-15 15:00,8775.41
2024-01-16 07:00,8687.66
2024-01-16 23:00,8600.78
2024-01-17 11:00,8514.77
2024-01-17 20:00,8429.62
2024-01-23 01:00,8429.62
2024-01-23 14:00,8429.62
2024-01-24 00:00,8345.33
2024-01-24 08:00,8261.03
2024-01-30 23:00,8178.42
2024-01-31 08:00,8096.64
2024-01-31 08:00,8096.64
2024-01-31 23:00,8096.64
2024-02-01 15:00,8015.67
2024-02-01 23:00,8015.67
2024-02-02 19:00,8015.67
2024-02-06 02:00,7935.51
2024-02-06 06:00,7855.36
2024-02-07 15:00,7776.80
2024-02-08 15:00,7776.80
2024-02-09 00:00,7699.04
2024-02-09 14:00,7853.02
2024-02-14 06:00,7774.49
2024-02-14 08:00,7695.96
2024-02-14 12:00,7619.00
2024-02-16 14:00,7542.81
2024-02-18 23:00,7467.38
2024-02-19 07:00,7616.73
2024-02-20 13:00,7769.06
2024-02-20 15:00,7691.37
2024-02-22 01:00,7845.20
2024-02-22 14:00,7766.75
2024-02-22 14:00,7766.75
2024-02-23 09:00,7919.08
2024-02-25 23:00,7841.41
2024-02-26 11:00,7763.00
2024-02-26 13:00,7918.26
2024-02-27 15:00,7839.08
2024-02-29 12:00,7760.69
2024-02-29 14:00,7683.08
2024-02-29 23:00,7606.25
2024-03-04 05:00,7530.19
2024-03-04 13:00,7530.19
2024-03-04 17:00,7530.19
2024-03-04 23:00,7454.88
2024-03-06 02:00,7380.33
2024-03-06 12:00,7527.94
2024-03-06 13:00,7527.94
2024-03-06 13:00,7527.94
2024-03-06 13:00,7454.14
2024-03-06 17:00,7603.22
2024-03-06 22:00,7527.19
2024-03-07 11:00,7677.73
2024-03-07 14:00,7602.46
2024-03-07 16:00,7602.46
2024-03-07 23:00,7526.44
2024-03-08 02:00,7526.44
2024-03-08 14:00,7451.17
2024-03-14 03:00,7451.17
2024-03-14 12:00,7376.66
2024-03-18 12:00,7302.89
2024-03-18 18:00,7226.87
2024-03-18 21:00,7226.87
2024-03-18 22:00,7154.60
2024-03-19 05:00,7083.05
2024-03-20 08:00,7083.05
2024-03-20 22:00,7083.05
2024-03-20 22:00,7083.05
2024-03-21 01:00,7083.05
2024-03-21 09:00,7224.71
2024-03-26 02:00,7369.21
2024-03-27 07:00,7295.52
2024-03-28 09:00,7221.82
2024-04-01 13:00,7149.61
2024-04-01 15:00,7294.04
