exit_date_utc,equity
start,10000.00
2023-11-02 14:00,9900.00
2023-11-14 15:00,9801.00
2023-12-05 22:00,9850.00
2023-12-12 14:00,9899.26
2023-12-22 16:00,10047.74
2024-01-24 19:00,9947.27
2024-02-01 06:00,9847.79
2024-02-13 14:00,9749.32
2024-02-22 08:00,9651.82
2024-02-28 13:00,9796.60
2024-03-06 15:00,9698.63
2024-03-20 19:00,9601.65
2024-04-16 03:00,9745.67
2024-05-03 13:00,9648.22
2024-06-06 20:00,9551.73
2024-06-12 13:00,9599.49
2024-07-15 18:00,9503.50
2024-07-31 15:00,9551.01
2024-08-05 11:00,9598.77
2024-08-19 15:00,9742.75
2024-08-23 15:00,9888.89
2024-09-11 15:00,9790.00
2024-09-30 19:00,9838.95
2024-10-03 12:00,9740.56
2024-11-14 16:00,9886.67
2024-11-25 01:00,9787.81
2024-12-19 00:00,9934.62
2024-12-30 19:00,9835.28
2025-01-20 15:00,9736.92
2025-01-30 00:00,9785.61
2025-01-31 15:00,9932.39
2025-02-03 03:00,10081.38
2025-03-06 16:00,10131.79
2025-03-17 11:00,10030.47
2025-04-02 21:00,9930.16
2025-04-11 01:00,10079.12
2025-09-25 17:00,10129.51
2025-10-28 16:00,10180.16
2025-12-05 14:00,10078.36
2026-01-05 14:00,10128.75
2026-01-20 12:00,10179.39
2026-01-22 01:00,10077.60
2026-01-26 02:00,10228.76
2026-02-02 16:00,10279.91
2026-02-06 15:00,10177.11
2026-02-17 19:00,10227.99
2026-02-27 16:00,10125.71
2026-03-13 07:00,10176.34
2026-04-14 01:00,10227.22
2026-05-14 15:00,10278.36
2026-05-27 15:00,10432.53
2026-05-28 17:00,10328.21
2026-06-11 11:00,10483.13
2026-06-24 14:00,10640.38
2026-07-02 13:00,10533.98
2026-07-10 03:00,10428.64
2026-08-20 05:00,10585.07
